Reg	Orden	Hogar	Fex_c	P3	P4	P5	P6	P7	P8	P8a	P8b	P9	P10	P10n	P10u	Llave_viv	Llave_hog	Fex_c_2011
10	01	01	395.40375047	01	1	34	1	1	2	2	01		305	3	5	200601205001	20060120500101	392.781625708036
10	02	01	395.40375047	02	2	37	1	1	2	2	07		610	6	10	200601205001	20060120500101	392.781625708036
10	03	01	395.40375047	03	1	11	5	1	1			1	400	4	0	200601205001	20060120500101	392.781625708036
10	04	01	395.40375047	03	1	10	5	1	1			1	303	3	3	200601205001	20060120500101	392.781625708036
10	05	01	395.40375047	03	2	3	5									200601205001	20060120500101	392.781625708036
10	01	01	345.82948327	01	1	46	2	1	2	2	01		611	6	11	200601205002	20060120500201	343.697669981231
10	02	01	345.82948327	02	2	38	2	1	2	2	01		611	6	11	200601205002	20060120500201	343.697669981231
10	03	01	345.82948327	03	1	14	5	1	1			1	408	4	8	200601205002	20060120500201	343.697669981231
10	04	01	345.82948327	03	2	9	5	1	1			1	303	3	3	200601205002	20060120500201	343.697669981231
10	01	01	355.26553149	01	1	34	1	1	2	2	01		610	6	10	200601205003	20060120500301	353.858211071761
10	02	01	355.26553149	02	2	37	1	1	2	2	07		611	6	11	200601205003	20060120500301	353.858211071761
10	03	01	355.26553149	03	1	10	5	1	1			1	400	4	0	200601205003	20060120500301	353.858211071761
10	04	01	355.26553149	03	2	9	5	1	1			1	304	3	4	200601205003	20060120500301	353.858211071761
10	05	01	355.26553149	03	1	7	5	1	1			1	303	3	3	200601205003	20060120500301	353.858211071761
10	06	01	355.26553149	07	2	69	5	1	2	2	07		407	4	7	200601205003	20060120500301	353.858211071761
10	07	01	355.26553149	09	2	16	5	1	1			1	409	4	9	200601205003	20060120500301	353.858211071761
10	01	01	342.1164453	01	1	21	1	1	2	2	01		610	6	10	200601205004	20060120500401	343.11841280807
10	02	01	342.1164453	02	2	18	1	1	2	2	07		610	6	10	200601205004	20060120500401	343.11841280807
10	03	01	342.1164453	09	2	22	5	2	2	2	06		100	1	0	200601205004	20060120500401	343.11841280807
10	01	01	325.05438746	01	2	45	4	1	2	2	07		302	3	2	200601205005	20060120500501	322.705025224356
10	02	01	325.05438746	03	2	23	5	1	2	2	01		611	6	11	200601205005	20060120500501	322.705025224356
10	03	01	325.05438746	03	2	21	5	1	2	2	01		611	6	11	200601205005	20060120500501	322.705025224356
10	04	01	325.05438746	05	2	7	5	1	1			1	301	3	1	200601205005	20060120500501	322.705025224356
10	01	01	408.91893543	01	2	21	4	2	2	2	07		100	1	0	200601205006	20060120500601	407.608743903463
10	02	01	408.91893543	03	2	11	5	1	1			1	303	3	3	200601205006	20060120500601	407.608743903463
10	03	01	408.91893543	03	1	10	5	1	1			1	302	3	2	200601205006	20060120500601	407.608743903463
10	04	01	408.91893543	03	2	2	5									200601205006	20060120500601	407.608743903463
10	05	01	408.91893543	08	1	4	5									200601205006	20060120500601	407.608743903463
10	06	01	408.91893543	08	1	2	5									200601205006	20060120500601	407.608743903463
10	01	01	435.83818903	01	1	46	1	1	2	2	01		302	3	2	200601205007	20060120500701	437.783803642173
10	02	01	435.83818903	02	2	40	1	1	2	2	07		305	3	5	200601205007	20060120500701	437.783803642173
10	03	01	435.83818903	03	1	13	5	1	1			1	304	3	4	200601205007	20060120500701	437.783803642173
10	04	01	435.83818903	03	1	10	5	1	1			1	300	3	0	200601205007	20060120500701	437.783803642173
10	05	01	435.83818903	03	1	6	5	2	1			1	200	2	0	200601205007	20060120500701	437.783803642173
10	06	01	435.83818903	03	1	1	5									200601205007	20060120500701	437.783803642173
10	07	01	435.83818903	03	2	18	4	1	2	2	07		302	3	2	200601205007	20060120500701	437.783803642173
10	08	01	435.83818903	05	1	2	5									200601205007	20060120500701	437.783803642173
10	09	01	435.83818903	03	1	17	1	1	2	2	01		302	3	2	200601205007	20060120500701	437.783803642173
10	10	01	435.83818903	04	2	18	1	1	2	2	07		406	4	6	200601205007	20060120500701	437.783803642173
10	01	01	280.58207966	01	1	39	1	2	2	2	01		100	1	0	200601205008	20060120500801	276.590724738009
10	02	01	280.58207966	02	2	27	1	1	2	2	07		406	4	6	200601205008	20060120500801	276.590724738009
10	03	01	280.58207966	03	2	7	5	1	1			1	302	3	2	200601205008	20060120500801	276.590724738009
10	04	01	280.58207966	03	2	3	5									200601205008	20060120500801	276.590724738009
10	01	01	286.14575306	01	1	28	1	1	2	2	01		305	3	5	200601205009	20060120500901	284.773935446463
10	02	01	286.14575306	02	2	26	1	1	2	2	07		406	4	6	200601205009	20060120500901	284.773935446463
10	03	01	286.14575306	03	1	2	5									200601205009	20060120500901	284.773935446463
10	01	01	244.48512267	01	1	42	5	1	2	2	01		302	3	2	200601205010	20060120501001	243.389508872595
10	02	01	244.48512267	09	1	70	5	1	2	2	01		409	4	9	200601205010	20060120501001	243.389508872595
10	01	01	325.05438746	01	2	37	4	1	2	2	01		302	3	2	200601205011	20060120501101	322.705025224356
10	02	01	325.05438746	03	2	22	5	1	1			1	504	5	4	200601205011	20060120501101	322.705025224356
10	03	01	325.05438746	05	2	0	5									200601205011	20060120501101	322.705025224356
10	04	01	325.05438746	03	2	15	5	1	1			1	407	4	7	200601205011	20060120501101	322.705025224356
10	01	01	318.66870554	01	2	51	5	1	2	2	01		304	3	4	200601205012	20060120501201	319.676191791611
10	02	01	318.66870554	03	1	16	5	1	1			1	408	4	8	200601205012	20060120501201	319.676191791611
10	03	01	318.66870554	03	1	15	5	1	1			1	400	4	0	200601205012	20060120501201	319.676191791611
10	04	01	318.66870554	03	2	13	5	1	1			1	304	3	4	200601205012	20060120501201	319.676191791611
10	01	01	282.95190986	01	1	51	1	1	2	2	01		611	6	11	200601205013	20060120501301	281.207695816818
10	02	01	282.95190986	02	2	40	1	1	2	2	07		408	4	8	200601205013	20060120501301	281.207695816818
10	03	01	282.95190986	03	1	18	5	1	2	2	06		304	3	4	200601205013	20060120501301	281.207695816818
10	04	01	282.95190986	05	2	4	5									200601205013	20060120501301	281.207695816818
10	01	01	313.92904514	01	2	40	5	1	2	2	01		407	4	7	200601205014	20060120501401	310.442249633994
10	02	01	313.92904514	03	2	11	5	1	1			1	406	4	6	200601205014	20060120501401	310.442249633994
10	03	01	313.92904514	03	2	22	5	1	2	2	01		611	6	11	200601205014	20060120501401	310.442249633994
10	04	01	313.92904514	05	2	2	5									200601205014	20060120501401	310.442249633994
10	01	01	318.66870554	01	2	50	3	1	2	2	01		302	3	2	200601205015	20060120501501	319.676191791611
10	02	01	318.66870554	03	1	24	5	1	2	2	01		408	4	8	200601205015	20060120501501	319.676191791611
10	03	01	318.66870554	03	2	22	5	1	2	2	01		611	6	11	200601205015	20060120501501	319.676191791611
10	04	01	318.66870554	03	1	14	5	1	1			1	400	4	0	200601205015	20060120501501	319.676191791611
10	01	01	307.34796721	01	1	27	2	1	2	2	01		406	4	6	200601205016	20060120501601	303.714083992864
10	02	01	307.34796721	02	2	25	2	1	2	2	07		611	6	11	200601205016	20060120501601	303.714083992864
10	03	01	307.34796721	03	1	4	5									200601205016	20060120501601	303.714083992864
10	04	01	307.34796721	03	2	2	5									200601205016	20060120501601	303.714083992864
10	05	01	307.34796721	03	2	0	5									200601205016	20060120501601	303.714083992864
10	01	01	330.09382562	01	2	49	4	1	2	2	01		304	3	4	200601205017	20060120501701	328.095534615648
10	02	01	330.09382562	03	2	19	5	1	2	2	02		611	6	11	200601205017	20060120501701	328.095534615648
10	03	01	330.09382562	03	1	9	5	1	1			1	303	3	3	200601205017	20060120501701	328.095534615648
10	04	01	330.09382562	03	2	7	5	1	1			1	301	3	1	200601205017	20060120501701	328.095534615648
10	01	01	292.20259575	01	2	25	4	1	2	2	01		611	6	11	200601205018	20060120501801	288.70939977043
10	02	01	292.20259575	03	2	5	5	2	1			1	200	2	0	200601205018	20060120501801	288.70939977043
10	03	01	292.20259575	03	2	1	5									200601205018	20060120501801	288.70939977043
10	01	01	318.1444703	01	2	49	4	1	2	2	01		303	3	3	200601205019	20060120501901	316.883490474449
10	02	01	318.1444703	03	1	17	5	1	2	2	11		611	6	11	200601205019	20060120501901	316.883490474449
10	03	01	318.1444703	03	1	14	5	1	1			1	407	4	7	200601205019	20060120501901	316.883490474449
10	04	01	318.1444703	05	2	5	5	2	1			1	200	2	0	200601205019	20060120501901	316.883490474449
10	05	01	318.1444703	05	2	2	5									200601205019	20060120501901	316.883490474449
10	01	01	374.37491482	01	1	38	1	2	2	2	11		100	1	0	200601205020	20060120502001	374.840549171746
10	02	01	374.37491482	02	2	40	1	2	2	2	11		100	1	0	200601205020	20060120502001	374.840549171746
10	03	01	374.37491482	03	1	22	5	1	2	2	01		407	4	7	200601205020	20060120502001	374.840549171746
10	04	01	374.37491482	03	2	24	4	1	2	2	01		611	6	11	200601205020	20060120502001	374.840549171746
10	05	01	374.37491482	05	1	1	5									200601205020	20060120502001	374.840549171746
10	06	01	374.37491482	05	1	10	5	1	1			1	303	3	3	200601205020	20060120502001	374.840549171746
10	07	01	374.37491482	05	1	8	5	2	1			1	300	3	0	200601205020	20060120502001	374.840549171746
10	01	01	263.45329563	01	2	56	4	2	2	2	01		100	1	0	200601205021	20060120502101	263.189253942476
10	02	01	263.45329563	05	2	14	5	1	1			1	406	4	6	200601205021	20060120502101	263.189253942476
10	03	01	263.45329563	05	2	11	5	1	1			1	303	3	3	200601205021	20060120502101	263.189253942476
10	01	01	335.13326378	01	2	26	4	1	2	2	01		305	3	5	200601205022	20060120502201	333.48604400694
10	02	01	335.13326378	03	1	10	5	2	2	2	11		100	1	0	200601205022	20060120502201	333.48604400694
10	03	01	335.13326378	03	2	9	5	2	1			1	300	3	0	200601205022	20060120502201	333.48604400694
10	04	01	335.13326378	03	1	6	5	2	1			1	300	3	0	200601205022	20060120502201	333.48604400694
10	01	01	256.10563877	01	1	66	3	1	2	2	01		305	3	5	200601205023	20060120502301	255.508183905016
10	01	01	307.34796721	01	1	34	1	1	2	2	01		505	5	5	200601205024	20060120502401	303.714083992864
10	02	01	307.34796721	02	2	29	1	1	2	2	07		407	4	7	200601205024	20060120502401	303.714083992864
10	03	01	307.34796721	03	2	11	5	1	1			2	400	4	0	200601205024	20060120502401	303.714083992864
10	04	01	307.34796721	03	1	9	5	1	1			1	302	3	2	200601205024	20060120502401	303.714083992864
10	05	01	307.34796721	03	2	2	5									200601205024	20060120502401	303.714083992864
10	01	01	312.91164061	01	1	42	1	1	2	2	01		408	4	8	200601205025	20060120502501	311.897294701318
10	02	01	312.91164061	02	2	40	1	1	2	2	07		407	4	7	200601205025	20060120502501	311.897294701318
10	03	01	312.91164061	03	1	2	5									200601205025	20060120502501	311.897294701318
10	04	01	312.91164061	03	1	0	5									200601205025	20060120502501	311.897294701318
10	01	01	302.83276429	01	2	40	2	1	2	2	01		505	5	5	200601205026	20060120502601	301.116275918735
10	02	01	302.83276429	03	2	18	5	1	2	2	01		611	6	11	200601205026	20060120502601	301.116275918735
10	03	01	302.83276429	03	1	25	5	1	1			1	408	4	8	200601205026	20060120502601	301.116275918735
10	04	01	302.83276429	03	2	13	5	1	1			1	407	4	7	200601205026	20060120502601	301.116275918735
10	01	01	271.00038161	01	2	34	4	1	2	2	01		611	6	11	200601205027	20060120502701	269.769251224029
10	01	01	317.64929652	01	1	41	2	1	2	2	01		503	5	3	200601205028	20060120502801	317.02759103239
10	02	01	317.64929652	02	2	36	2	1	2	2	01		611	6	11	200601205028	20060120502801	317.02759103239
10	03	01	317.64929652	03	1	20	5	1	2	2	01		611	6	11	200601205028	20060120502801	317.02759103239
10	04	01	317.64929652	03	1	16	5	1	2	2	01		611	6	11	200601205028	20060120502801	317.02759103239
10	05	01	317.64929652	03	2	14	5	1	1			1	408	4	8	200601205028	20060120502801	317.02759103239
10	06	01	317.64929652	03	2	10	5	1	1			1	400	4	0	200601205028	20060120502801	317.02759103239
10	01	01	354.82089512	01	1	54	1	2	2	2	01		100	1	0	200601205029	20060120502901	349.921692352062
10	02	01	354.82089512	02	2	53	1	1	2	2	07		305	3	5	200601205029	20060120502901	349.921692352062
10	03	01	354.82089512	03	2	16	5	1	1			1	610	6	10	200601205029	20060120502901	349.921692352062
10	04	01	354.82089512	03	1	11	5	1	1			2	406	4	6	200601205029	20060120502901	349.921692352062
10	05	01	354.82089512	05	2	8	5	1	1			1	301	3	1	200601205029	20060120502901	349.921692352062
10	06	01	354.82089512	05	2	6	5	2	1			2	300	3	0	200601205029	20060120502901	349.921692352062
10	07	01	354.82089512	05	1	4	5									200601205029	20060120502901	349.921692352062
10	08	01	354.82089512	05	2	1	5									200601205029	20060120502901	349.921692352062
10	09	01	354.82089512	11	1	32	5	2	2	2	01		100	1	0	200601205029	20060120502901	349.921692352062
10	01	01	201.53876869	01	1	70	1	2	2	2	01		406	4	6	200601205030	20060120503001	201.928845981795
10	02	01	201.53876869	02	2	58	1	1	2	2	01		301	3	1	200601205030	20060120503001	201.928845981795
10	01	01	275.03178175	01	1	49	1	1	2	2	01		505	5	5	200601205031	20060120503101	274.660297250368
10	02	01	275.03178175	02	2	40	1	1	2	2	01		505	5	5	200601205031	20060120503101	274.660297250368
10	03	01	275.03178175	03	2	22	5	1	2	2	01		507	5	7	200601205031	20060120503101	274.660297250368
10	04	01	275.03178175	03	1	10	5	1	1			1	406	4	6	200601205031	20060120503101	274.660297250368
10	05	01	275.03178175	07	2	68	3	1	2	2	07		305	3	5	200601205031	20060120503101	274.660297250368
10	06	01	275.03178175	11	2	22	5	1	2	2	01		611	6	11	200601205031	20060120503101	274.660297250368
10	01	01	322.56443009	01	1	31	1	1	2	2	01		611	6	11	200601205032	20060120503201	322.303201814931
10	02	01	322.56443009	02	2	22	1	1	2	2	07		611	6	11	200601205032	20060120503201	322.303201814931
10	03	01	322.56443009	03	1	0	5									200601205032	20060120503201	322.303201814931
10	01	01	269.98097258	01	1	43	1	2	2	2	11		100	1	0	200601205033	20060120503301	267.120650464809
10	02	01	269.98097258	02	2	40	1	1	2	2	07		304	3	4	200601205033	20060120503301	267.120650464809
10	03	01	269.98097258	03	2	3	5									200601205033	20060120503301	267.120650464809
10	01	01	291.70742197	01	1	32	1	1	2	2	01		505	5	5	200601205034	20060120503401	288.853500328372
10	02	01	291.70742197	02	2	28	1	1	2	2	07		505	5	5	200601205034	20060120503401	288.853500328372
10	03	01	291.70742197	03	2	3	5									200601205034	20060120503401	288.853500328372
10	04	01	291.70742197	08	2	23	5	1	2	2	07		611	6	11	200601205034	20060120503401	288.853500328372
10	01	01	318.47330952	01	1	34	2	1	2	2	01		611	6	11	200601205035	20060120503501	315.976859583227
10	02	01	318.47330952	02	2	32	2	1	2	2	01		505	5	5	200601205035	20060120503501	315.976859583227
10	03	01	318.47330952	03	2	10	5	1	1			1	304	3	4	200601205035	20060120503501	315.976859583227
10	04	01	318.47330952	03	1	9	5	1	1			1	303	3	3	200601205035	20060120503501	315.976859583227
10	05	01	318.47330952	11	2	24	5	1	2	2	11		505	5	5	200601205035	20060120503501	315.976859583227
10	01	01	286.14575306	01	1	34	2	1	2	2	01		611	6	11	200601205036	20060120503601	284.773935446463
10	02	01	286.14575306	02	2	32	2	1	2	2	02		611	6	11	200601205036	20060120503601	284.773935446463
10	03	01	286.14575306	03	1	8	5	1	1			1	302	3	2	200601205036	20060120503601	284.773935446463
10	01	01	328.77463883	01	1	45	1	1	2	2	01		305	3	5	200601205037	20060120503701	329.290366622753
10	02	01	328.77463883	02	2	45	1	1	2	2	01		305	3	5	200601205037	20060120503701	329.290366622753
10	03	01	328.77463883	03	1	22	5	1	2	2	01		611	6	11	200601205037	20060120503701	329.290366622753
10	04	01	328.77463883	03	2	20	5	1	2	2	01		611	6	11	200601205037	20060120503701	329.290366622753
10	05	01	328.77463883	03	1	17	5	1	1			1	610	6	10	200601205037	20060120503701	329.290366622753
10	06	01	328.77463883	03	2	15	5	1	1			1	409	4	9	200601205037	20060120503701	329.290366622753
10	01	01	292.56266937	01	1	48	1	1	2	2	01		305	3	5	200601205038	20060120503801	290.965971205902
10	02	01	292.56266937	02	2	52	1	2	2	2	07		100	1	0	200601205038	20060120503801	290.965971205902
10	03	01	292.56266937	03	1	27	5	1	2	2	01		611	6	11	200601205038	20060120503801	290.965971205902
10	04	01	292.56266937	03	1	25	5	1	2	2	01		305	3	5	200601205038	20060120503801	290.965971205902
10	05	01	292.56266937	03	2	20	5	1	1			1	610	6	10	200601205038	20060120503801	290.965971205902
10	06	01	292.56266937	03	2	18	5	1	2	2	11		611	6	11	200601205038	20060120503801	290.965971205902
10	07	01	292.56266937	03	1	16	5	1	1			1	409	4	9	200601205038	20060120503801	290.965971205902
10	01	01	307.04818945	01	1	51	2	1	2	2	01		305	3	5	200601205039	20060120503901	307.55751675919
10	02	01	307.04818945	02	2	49	2	1	2	2	07		407	4	7	200601205039	20060120503901	307.55751675919
10	03	01	307.04818945	03	1	17	5	1	1			1	500	5	0	200601205039	20060120503901	307.55751675919
10	04	01	307.04818945	03	1	15	5	1	1			1	409	4	9	200601205039	20060120503901	307.55751675919
10	05	01	307.04818945	09	2	15	5	1	1			1	409	4	9	200601205039	20060120503901	307.55751675919
10	01	01	358.40553037	01	2	46	4	1	2	2	01		407	4	7	200601205040	20060120504001	360.886596398475
10	02	01	358.40553037	03	1	21	5	1	1			1	409	4	9	200601205040	20060120504001	360.886596398475
10	03	01	358.40553037	03	1	18	5	1	1			1	610	6	10	200601205040	20060120504001	360.886596398475
10	04	01	358.40553037	03	2	14	5	1	1			1	406	4	6	200601205040	20060120504001	360.886596398475
10	05	01	358.40553037	03	1	12	5	1	1			1	400	4	0	200601205040	20060120504001	360.886596398475
10	06	01	358.40553037	03	1	5	5	2	1			1	200	2	0	200601205040	20060120504001	360.886596398475
10	01	01	196.4282391	01	1	70	1	1	2	2	07		304	3	4	200601205041	20060120504101	192.95390299087
10	02	01	196.4282391	02	2	73	1	1	2	2	07		409	4	9	200601205041	20060120504101	192.95390299087
10	03	01	196.4282391	03	1	35	1	1	2	2	01		611	6	11	200601205041	20060120504101	192.95390299087
10	04	01	196.4282391	04	2	35	1	1	2	2	07		611	6	11	200601205041	20060120504101	192.95390299087
10	05	01	196.4282391	05	2	3	5									200601205041	20060120504101	192.95390299087
10	06	01	196.4282391	05	2	3	5									200601205041	20060120504101	192.95390299087
10	01	01	259.37986551	01	1	50	1	1	2	2	01		611	6	11	200601205042	20060120504201	257.650576191608
10	02	01	259.37986551	02	2	29	1	1	2	2	07		505	5	5	200601205042	20060120504201	257.650576191608
10	01	01	274.39926455	01	1	65	3	1	2	2	01		301	3	1	200601205043	20060120504301	273.759133481351
10	01	01	375.29903814	01	1	33	1	1	2	2	01		409	4	9	200601205044	20060120504401	432.035481069426
10	02	01	375.29903814	02	2	33	1	1	2	2	01		407	4	7	200601205044	20060120504401	432.035481069426
10	03	01	375.29903814	03	1	11	5	1	1			1	303	3	3	200601205044	20060120504401	432.035481069426
10	04	01	375.29903814	03	1	10	5	1	1			1	303	3	3	200601205044	20060120504401	432.035481069426
10	05	01	375.29903814	03	2	8	5	1	1			1	301	3	1	200601205044	20060120504401	432.035481069426
10	06	01	375.29903814	03	1	5	5	2	1			1	300	3	0	200601205044	20060120504401	432.035481069426
10	01	02	369.33795155	01	1	36	1	1	2	2	01		303	3	3	200601205044	20060120504402	432.035481069426
10	02	02	369.33795155	02	2	38	1	1	2	2	07		305	3	5	200601205044	20060120504402	432.035481069426
10	03	02	369.33795155	03	2	8	5	1	1			1	302	3	2	200601205044	20060120504402	432.035481069426
10	04	02	369.33795155	03	2	6	5	2	1			1	200	2	0	200601205044	20060120504402	432.035481069426
10	05	02	369.33795155	03	1	4	5									200601205044	20060120504402	432.035481069426
