Reg	Orden	Hogar	Fex_c	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	Llave_viv	Llave_hog	Fex_c_2011
50	04	01	2345.4200497	1	3	2	2	2	2	2							200601300939	20060130093901	2327.95169199769
50	05	01	2345.4200497	1	3	2	2	2	2	2							200601300939	20060130093901	2327.95169199769
50	01	01	1974.4903764	3	4	2	2	2	2	2							200601300940	20060130094001	1972.93218105171
50	02	01	1974.4903764	2	1												200601300940	20060130094001	1972.93218105171
50	03	01	1974.4903764	3	1												200601300940	20060130094001	1972.93218105171
50	01	01	2307.5838479	1	1												200601300941	20060130094101	2331.4480893741
50	02	01	2307.5838479	2	4	2	2	2	2	2							200601300941	20060130094101	2331.4480893741
50	01	01	2554.8034141	1	2	2	2	2	1							1	200601300942	20060130094201	2564.78991124894
50	02	01	2554.8034141	2	4	2	2	2	2	2							200601300942	20060130094201	2564.78991124894
50	01	01	2299.9889637	2	1												200601300943	20060130094301	2313.28806190064
50	02	01	2299.9889637	2	4	2	2	2	2	1	04	2		2			200601300943	20060130094301	2313.28806190064
50	03	01	2299.9889637	2	3	2	2	2	2	2							200601300943	20060130094301	2313.28806190064
50	01	01	2806.3440866	2	1												200601300944	20060130094401	2789.84985208504
50	02	01	2806.3440866	2	1												200601300944	20060130094401	2789.84985208504
50	03	01	2806.3440866	2	3	2	2	2	2	2							200601300944	20060130094401	2789.84985208504
50	09	01	2806.3440866	2	1												200601300944	20060130094401	2789.84985208504
50	01	01	2494.1825596	1	1												200601300945	20060130094501	2513.80622620496
50	02	01	2494.1825596	1	1												200601300945	20060130094501	2513.80622620496
50	01	01	2126.414967	1	1												200601300946	20060130094601	2092.3213651382
50	02	01	2126.414967	1	4	2	2	2	2	2							200601300946	20060130094601	2092.3213651382
50	03	01	2126.414967	1	1												200601300946	20060130094601	2092.3213651382
50	04	01	2126.414967	2	1												200601300946	20060130094601	2092.3213651382
50	05	01	2126.414967	2	4	1											200601300946	20060130094601	2092.3213651382
50	06	01	2126.414967	2	3	2	2	2	2	2							200601300946	20060130094601	2092.3213651382
50	07	01	2126.414967	2	3	2	2	2	2	2							200601300946	20060130094601	2092.3213651382
50	12	01	2126.414967	2	2	2	2	2	1							1	200601300946	20060130094601	2092.3213651382
50	01	01	2071.8652303	1	1												200601300947	20060130094701	2070.29545119635
50	02	01	2071.8652303	1	4	2	2	2	2	2							200601300947	20060130094701	2070.29545119635
50	03	01	2071.8652303	1	3	2	2	2	2	2							200601300947	20060130094701	2070.29545119635
50	04	01	2071.8652303	1	3	2	2	2	2	2							200601300947	20060130094701	2070.29545119635
50	05	01	2071.8652303	1	3	2	2	2	2	2							200601300947	20060130094701	2070.29545119635
50	01	01	2725.5117991	1	1												200601300948	20060130094801	2742.61036854034
50	02	01	2725.5117991	1	1												200601300948	20060130094801	2742.61036854034
50	03	01	2725.5117991	1	1												200601300948	20060130094801	2742.61036854034
50	04	01	2725.5117991	1	4	2	2	2	2	2							200601300948	20060130094801	2742.61036854034
50	01	01	2353.71633	1	1												200601300949	20060130094901	2320.84723455444
50	02	01	2353.71633	1	4	2	1										200601300949	20060130094901	2320.84723455444
50	03	01	2353.71633	1	4	2	2	1									200601300949	20060130094901	2320.84723455444
50	04	01	2353.71633	1	4	2	2	1									200601300949	20060130094901	2320.84723455444
50	05	01	2353.71633	1	3	2	2	1									200601300949	20060130094901	2320.84723455444
50	06	01	2353.71633	1	3	2	2	2	2	2							200601300949	20060130094901	2320.84723455444
50	07	01	2353.71633	1	3	2	2	2	2	2							200601300949	20060130094901	2320.84723455444
50	01	01	2606.7720028	1	1												200601300950	20060130095001	2606.98308729415
50	02	01	2606.7720028	1	4	2	2	2	2	1	12						200601300950	20060130095001	2606.98308729415
50	03	01	2606.7720028	1	3	2	2	2	2	2							200601300950	20060130095001	2606.98308729415
50	04	01	2606.7720028	1	3	2	2	2	2	2							200601300950	20060130095001	2606.98308729415
50	06	01	2606.7720028	2	4	2	2	2	1							1	200601300950	20060130095001	2606.98308729415
50	08	01	2606.7720028	2	1												200601300950	20060130095001	2606.98308729415
50	09	01	2606.7720028	2	4	2	2	2	2	2							200601300950	20060130095001	2606.98308729415
50	10	01	2606.7720028	2	3	2	2	2	2	2							200601300950	20060130095001	2606.98308729415
50	01	01	2099.0372926	1	4	2	2	2	2	2							200601300951	20060130095101	2106.72047441776
50	02	01	2099.0372926	1	1												200601300951	20060130095101	2106.72047441776
50	03	01	2099.0372926	1	1												200601300951	20060130095101	2106.72047441776
50	04	01	2099.0372926	1	4	2	2	2	2	2							200601300951	20060130095101	2106.72047441776
50	05	01	2099.0372926	1	1												200601300951	20060130095101	2106.72047441776
50	01	01	2296.3427314	1	1												200601300952	20060130095201	2294.9161819119
50	01	01	954.7875119	2	1												200601300953	20060130095301	965.809870110561
50	02	01	954.7875119	2	4	2	2	2	2	1	12						200601300953	20060130095301	965.809870110561
50	03	01	954.7875119	2	4	2	2	2	2	1	02	2		2			200601300953	20060130095301	965.809870110561
50	04	01	954.7875119	2	5	2	2	2	2	2							200601300953	20060130095301	965.809870110561
50	01	01	1179.5900443	2	1												200601300954	20060130095401	1190.85570064682
50	02	01	1179.5900443	2	4	2	2	2	2	2							200601300954	20060130095401	1190.85570064682
50	03	01	1179.5900443	2	3	2	2	2	2	2							200601300954	20060130095401	1190.85570064682
50	01	01	982.66461336	2	1												200601300955	20060130095501	959.905496238724
50	02	01	982.66461336	2	4	2	2	2	2	2							200601300955	20060130095501	959.905496238724
50	03	01	982.66461336	2	1												200601300955	20060130095501	959.905496238724
50	04	01	982.66461336	2	4	2	2	2	2	2							200601300955	20060130095501	959.905496238724
50	05	01	982.66461336	2	4	2	2	2	1							1	200601300955	20060130095501	959.905496238724
50	06	01	982.66461336	2	1												200601300955	20060130095501	959.905496238724
50	07	01	982.66461336	2	2	2	2	2	1							1	200601300955	20060130095501	959.905496238724
50	08	01	982.66461336	2	3	2	2	2	2	2							200601300955	20060130095501	959.905496238724
50	09	01	982.66461336	2	3	2	2	2	2	2							200601300955	20060130095501	959.905496238724
50	01	01	1092.9635978	2	1												200601300956	20060130095601	1095.89592766957
50	02	01	1092.9635978	2	4	2	2	2	2	1	02	2		2			200601300956	20060130095601	1095.89592766957
50	03	01	1092.9635978	2	4	2	2	2	1							1	200601300956	20060130095601	1095.89592766957
50	04	01	1092.9635978	2	3	2	2	2	2	2							200601300956	20060130095601	1095.89592766957
50	01	01	1190.5831774	1	4	2	2	2	2	2							200601300957	20060130095701	1187.35019380842
50	02	01	1190.5831774	1	1												200601300957	20060130095701	1187.35019380842
50	03	01	1190.5831774	1	1												200601300957	20060130095701	1187.35019380842
50	04	01	1190.5831774	1	4	2	2	2	2	1	04	1	2				200601300957	20060130095701	1187.35019380842
50	01	01	1228.2685954	1	4	2	1										200601300958	20060130095801	1202.90587044077
50	02	01	1228.2685954	1	1												200601300958	20060130095801	1202.90587044077
50	03	01	1228.2685954	1	1												200601300958	20060130095801	1202.90587044077
50	04	01	1228.2685954	1	3	2	2	2	2	2							200601300958	20060130095801	1202.90587044077
50	05	01	1228.2685954	1	3	2	2	2	2	2							200601300958	20060130095801	1202.90587044077
50	01	01	1257.973296	1	1												200601300959	20060130095901	1272.69479981109
50	02	01	1257.973296	1	4	2	2	2	2	2							200601300959	20060130095901	1272.69479981109
50	03	01	1257.973296	1	1												200601300959	20060130095901	1272.69479981109
50	04	01	1257.973296	1	3	2	1										200601300959	20060130095901	1272.69479981109
50	01	01	1254.6516658	1	1												200601300960	20060130096001	1251.48906329838
50	02	01	1254.6516658	1	4	2	2	2	2	2							200601300960	20060130096001	1251.48906329838
50	03	01	1254.6516658	1	1												200601300960	20060130096001	1251.48906329838
50	04	01	1254.6516658	1	1												200601300960	20060130096001	1251.48906329838
50	01	01	1205.2156144	2	1												200601300961	20060130096101	1208.9009361762
50	02	01	1205.2156144	2	4	2	2	2	2	2							200601300961	20060130096101	1208.9009361762
50	03	01	1205.2156144	2	3	2	2	2	2	2							200601300961	20060130096101	1208.9009361762
50	01	01	1106.3237846	1	1												200601300962	20060130096201	1111.39712971324
50	02	01	1106.3237846	1	4	2	2	2	2	2							200601300962	20060130096201	1111.39712971324
50	03	01	1106.3237846	3	1												200601300962	20060130096201	1111.39712971324
50	04	01	1106.3237846	1	3	2	2	2	2	2							200601300962	20060130096201	1111.39712971324
50	05	01	1106.3237846	1	3	2	2	2	2	2							200601300962	20060130096201	1111.39712971324
50	06	01	1106.3237846	3	1												200601300962	20060130096201	1111.39712971324
50	01	01	1152.491637	1	1												200601300963	20060130096301	1147.73333628904
50	01	01	1243.2938937	2	1												200601300964	20060130096401	1247.82315560889
50	02	01	1243.2938937	2	4	2	2	2	2	2							200601300964	20060130096401	1247.82315560889
50	03	01	1243.2938937	2	1												200601300964	20060130096401	1247.82315560889
50	01	01	1237.6865963	2	1												200601300965	20060130096501	1230.25183914117
50	02	01	1237.6865963	2	4	2	2	2	2	2							200601300965	20060130096501	1230.25183914117
50	03	01	1237.6865963	2	5	2	2	2	2	2							200601300965	20060130096501	1230.25183914117
50	04	01	1237.6865963	2	4	2	2	2	2	2							200601300965	20060130096501	1230.25183914117
50	05	01	1237.6865963	2	3	2	2	1									200601300965	20060130096501	1230.25183914117
50	01	01	1104.3213698	2	1												200601300966	20060130096601	1099.56183535906
50	02	01	1104.3213698	2	1												200601300966	20060130096601	1099.56183535906
50	03	01	1104.3213698	2	4	2	2	1									200601300966	20060130096601	1099.56183535906
50	04	01	1104.3213698	2	1												200601300966	20060130096601	1099.56183535906
50	05	01	1104.3213698	2	3	2	2	1									200601300966	20060130096601	1099.56183535906
50	01	01	1032.1352196	2	1												200601300967	20060130096701	1026.0677581094
50	02	01	1032.1352196	2	4	2	2	2	2	2							200601300967	20060130096701	1026.0677581094
50	03	01	1032.1352196	2	1												200601300967	20060130096701	1026.0677581094
50	04	01	1032.1352196	2	2	2	2	2	1							1	200601300967	20060130096701	1026.0677581094
50	05	01	1032.1352196	2	1												200601300967	20060130096701	1026.0677581094
50	06	01	1032.1352196	2	3	2	2	2	2	2							200601300967	20060130096701	1026.0677581094
50	01	01	1199.5950559	2	1												200601300968	20060130096801	1190.63498162179
50	02	01	1199.5950559	2	1												200601300968	20060130096801	1190.63498162179
50	01	01	1092.9635978	1	1												200601300969	20060130096901	1095.89592766957
50	02	01	1092.9635978	2	4	2	2	2	2	2							200601300969	20060130096901	1095.89592766957
50	03	01	1092.9635978	2	1												200601300969	20060130096901	1095.89592766957
50	04	01	1092.9635978	2	3	2	2	2	2	2							200601300969	20060130096901	1095.89592766957
50	01	01	1140.4653597	1	5	2	2	2	2	2							200601300970	20060130097001	1148.59525127795
50	02	01	1140.4653597	1	4	2	2	2	2	2							200601300970	20060130097001	1148.59525127795
50	03	01	1140.4653597	1	1												200601300970	20060130097001	1148.59525127795
50	04	01	1140.4653597	1	1												200601300970	20060130097001	1148.59525127795
50	01	01	1149.9945337	1	1												200601300971	20060130097101	1156.64408308374
50	02	01	1149.9945337	1	4	2	2	2	2	2							200601300971	20060130097101	1156.64408308374
50	03	01	1149.9945337	1	3	2	2	2	2	2							200601300971	20060130097101	1156.64408308374
50	01	01	1123.2740264	2	1												200601300972	20060130097201	1121.38777134055
50	02	01	1123.2740264	2	1												200601300972	20060130097201	1121.38777134055
50	03	01	1123.2740264	2	4	2	2	2	2	2							200601300972	20060130097201	1121.38777134055
50	04	01	1123.2740264	2	3	2	2	2	2	2							200601300972	20060130097201	1121.38777134055
50	01	01	1157.734162	1	1												200601300973	20060130097301	1153.87933057301
50	02	01	1157.734162	1	1												200601300973	20060130097301	1153.87933057301
50	03	01	1157.734162	1	1												200601300973	20060130097301	1153.87933057301
50	04	01	1157.734162	1	1												200601300973	20060130097301	1153.87933057301
50	01	01	1269.0919621	2	1												200601300974	20060130097401	1272.95475902597
50	02	01	1269.0919621	2	4	2	2	2	2	1	12						200601300974	20060130097401	1272.95475902597
50	03	01	1269.0919621	2	3	2	2	2	2	2							200601300974	20060130097401	1272.95475902597
50	04	01	1269.0919621	2	1												200601300974	20060130097401	1272.95475902597
50	01	01	1217.8885531	1	4	2	2	2	2	2							200601300975	20060130097501	1241.80418733629
50	02	01	1217.8885531	1	1												200601300975	20060130097501	1241.80418733629
50	03	01	1217.8885531	1	1												200601300975	20060130097501	1241.80418733629
50	04	01	1217.8885531	1	1												200601300975	20060130097501	1241.80418733629
50	05	01	1217.8885531	1	1												200601300975	20060130097501	1241.80418733629
50	06	01	1217.8885531	1	1												200601300975	20060130097501	1241.80418733629
50	01	01	1355.5459104	1	1												200601300976	20060130097601	1360.82816411551
50	02	01	1355.5459104	1	4	2	2	2	2	2							200601300976	20060130097601	1360.82816411551
50	01	01	1061.9565751	1	5	2	2	2	2	2							200601300977	20060130097701	1062.9906860604
50	02	01	1061.9565751	1	4	2	2	2	2	2							200601300977	20060130097701	1062.9906860604
50	03	01	1061.9565751	1	6												200601300977	20060130097701	1062.9906860604
50	04	01	1061.9565751	1	1												200601300977	20060130097701	1062.9906860604
50	01	01	1039.7301041	1	1												200601300978	20060130097801	1044.22778640139
50	02	01	1039.7301041	1	4	2	2	2	2	2							200601300978	20060130097801	1044.22778640139
50	03	01	1039.7301041	1	1												200601300978	20060130097801	1044.22778640139
50	04	01	1039.7301041	1	4	2	2	2	1							1	200601300978	20060130097801	1044.22778640139
50	01	01	1148.5830216	3	1												200601300979	20060130097901	1157.95045903766
50	02	01	1148.5830216	3	5	2	2	2	2	2							200601300979	20060130097901	1157.95045903766
50	03	01	1148.5830216	3	1												200601300979	20060130097901	1157.95045903766
50	01	01	1168.9471903	1	1												200601300980	20060130098001	1178.47001906523
50	02	01	1168.9471903	1	4	2	2	2	2	2							200601300980	20060130098001	1178.47001906523
50	01	01	1148.1714174	1	1												200601300981	20060130098101	1147.45814267533
50	01	01	1129.9939052	2	1												200601300982	20060130098201	1120.92797272286
50	02	01	1129.9939052	2	4	2	2	2	2	2							200601300982	20060130098201	1120.92797272286
50	03	01	1129.9939052	2	3	2	2	1									200601300982	20060130098201	1120.92797272286
50	04	01	1129.9939052	2	3	2	2	1									200601300982	20060130098201	1120.92797272286
50	08	01	1129.9939052	1	1												200601300982	20060130098201	1120.92797272286
50	09	01	1129.9939052	1	4	2	2	2	2	2							200601300982	20060130098201	1120.92797272286
50	10	01	1129.9939052	2	4	2	2	2	2	2							200601300982	20060130098201	1120.92797272286
50	01	01	1106.3089569	2	1												200601300983	20060130098301	1100.15054718334
50	02	01	1106.3089569	2	4	1											200601300983	20060130098301	1100.15054718334
50	03	01	1106.3089569	2	4	2	2	2	2	2							200601300983	20060130098301	1100.15054718334
50	05	01	1106.3089569	2	4	2	2	2	2	2							200601300983	20060130098301	1100.15054718334
50	06	01	1106.3089569	2	3	2	2	2	2	2							200601300983	20060130098301	1100.15054718334
50	01	01	1351.7484681	2	1												200601300984	20060130098401	1351.74814996952
50	02	01	1351.7484681	2	4	1											200601300984	20060130098401	1351.74814996952
50	03	01	1351.7484681	2	3	2	2	1									200601300984	20060130098401	1351.74814996952
50	01	01	1292.5569789	1	1												200601300985	20060130098501	1295.14093526135
50	02	01	1292.5569789	2	1												200601300985	20060130098501	1295.14093526135
50	01	01	1055.4080957	1	4	1											200601300986	20060130098601	1048.16888770459
50	02	01	1055.4080957	1	4	2	2	2	2	2							200601300986	20060130098601	1048.16888770459
50	03	01	1055.4080957	1	5	2	2	2	2	2							200601300986	20060130098601	1048.16888770459
50	04	01	1055.4080957	1	6												200601300986	20060130098601	1048.16888770459
50	05	01	1055.4080957	1	3	2	2	2	2	2							200601300986	20060130098601	1048.16888770459
50	01	01	1237.6865963	1	1												200601300987	20060130098701	1230.25183914117
50	02	01	1237.6865963	2	4	2	2	1									200601300987	20060130098701	1230.25183914117
50	03	01	1237.6865963	2	4	2	2	2	2	2							200601300987	20060130098701	1230.25183914117
50	04	01	1237.6865963	2	1												200601300987	20060130098701	1230.25183914117
50	05	01	1237.6865963	2	3	2	2	2	2	2							200601300987	20060130098701	1230.25183914117
50	01	01	1214.7502702	1	1												200601300988	20060130098801	1203.38090345728
50	02	01	1214.7502702	2	4	2	2	1									200601300988	20060130098801	1203.38090345728
50	01	01	1199.5950559	2	1												200601300989	20060130098901	1190.63498162179
50	02	01	1199.5950559	2	4	2	2	1									200601300989	20060130098901	1190.63498162179
50	01	01	1238.9736742	2	1												200601300990	20060130099001	1247.54796199518
50	02	01	1238.9736742	2	4	2	2	2	2	2							200601300990	20060130099001	1247.54796199518
50	03	01	1238.9736742	2	1												200601300990	20060130099001	1247.54796199518
50	01	01	1199.5950559	2	1												200601300991	20060130099101	1190.63498162179
50	02	01	1199.5950559	2	4	2	2	2	2	2							200601300991	20060130099101	1190.63498162179
50	01	01	1102.4982535	1	1												200601300992	20060130099201	1090.37589495065
50	02	01	1102.4982535	1	4	2	2	2	2	2							200601300992	20060130099201	1090.37589495065
50	03	01	1102.4982535	1	3	2	2	2	2	2							200601300992	20060130099201	1090.37589495065
50	01	01	1144.3526813	1	1												200601300993	20060130099301	1115.49863186754
50	02	01	1144.3526813	1	4	2	2	2	2	2							200601300993	20060130099301	1115.49863186754
50	03	01	1144.3526813	1	1												200601300993	20060130099301	1115.49863186754
50	04	01	1144.3526813	1	4	2	2	2	1							1	200601300993	20060130099301	1115.49863186754
50	05	01	1144.3526813	1	1												200601300993	20060130099301	1115.49863186754
50	06	01	1144.3526813	1	1												200601300993	20060130099301	1115.49863186754
50	07	01	1144.3526813	1	5	2	2	2	2	2							200601300993	20060130099301	1115.49863186754
50	08	01	1144.3526813	1	5	2	2	2	2	2							200601300993	20060130099301	1115.49863186754
50	09	01	1144.3526813	1	3	2	2	2	2	2							200601300993	20060130099301	1115.49863186754
50	01	01	1134.6317984	2	1												200601300994	20060130099401	1125.05367903004
50	02	01	1134.6317984	2	4	2	2	2	2	2							200601300994	20060130099401	1125.05367903004
50	03	01	1134.6317984	2	6												200601300994	20060130099401	1125.05367903004
50	04	01	1134.6317984	2	1												200601300994	20060130099401	1125.05367903004
50	05	01	1134.6317984	2	4	2	2	2	2	2							200601300994	20060130099401	1125.05367903004
50	01	01	1106.2956958	1	1												200601300995	20060130099501	1099.45590909665
50	02	01	1106.2956958	1	4	2	2	2	2	2							200601300995	20060130099501	1099.45590909665
50	01	01	1150.517311	1	4	2	1										200601300996	20060130099601	1147.83926255146
50	02	01	1150.517311	1	1												200601300996	20060130099601	1147.83926255146
50	03	01	1150.517311	1	1												200601300996	20060130099601	1147.83926255146
50	04	01	1150.517311	1	1												200601300996	20060130099601	1147.83926255146
50	01	01	1035.9326618	1	1												200601300997	20060130099701	1035.14777225539
50	02	01	1035.9326618	2	1												200601300997	20060130099701	1035.14777225539
50	03	01	1035.9326618	2	3	2	2	1									200601300997	20060130099701	1035.14777225539
50	04	01	1035.9326618	2	3	2	2	2	2	2							200601300997	20060130099701	1035.14777225539
50	05	01	1035.9326618	2	3	2	2	2	2	2							200601300997	20060130099701	1035.14777225539
50	01	01	1247.9787522	1	1												200601300998	20060130099801	1255.26976375049
50	02	01	1247.9787522	2	4	2	2	2	2	2							200601300998	20060130099801	1255.26976375049
50	04	01	1247.9787522	1	1												200601300998	20060130099801	1255.26976375049
50	01	01	1127.0714686	2	1												200601300999	20060130099901	1130.46778548654
50	02	01	1127.0714686	2	2	2	2	2	1							1	200601300999	20060130099901	1130.46778548654
50	03	01	1127.0714686	2	3	2	2	2	2	2							200601300999	20060130099901	1130.46778548654
50	01	01	1205.2156144	2	1												200601301000	20060130100001	1208.9009361762
50	02	01	1205.2156144	2	4	2	2	2	2	2							200601301000	20060130100001	1208.9009361762
50	03	01	1205.2156144	2	3	2	2	2	2	2							200601301000	20060130100001	1208.9009361762
50	01	01	1001.3977354	1	4	2	2	2	2	2							200601301001	20060130100101	987.315091612795
50	02	01	1001.3977354	1	3	1											200601301001	20060130100101	987.315091612795
50	03	01	1001.3977354	1	3	2	2	2	2	2							200601301001	20060130100101	987.315091612795
50	04	01	1001.3977354	1	1												200601301001	20060130100101	987.315091612795
50	05	01	1001.3977354	1	1												200601301001	20060130100101	987.315091612795
50	06	01	1001.3977354	1	2	2	2	2	1							1	200601301001	20060130100101	987.315091612795
50	07	01	1001.3977354	1	1												200601301001	20060130100101	987.315091612795
50	08	01	1001.3977354	1	2	2	2	2	1							1	200601301001	20060130100101	987.315091612795
50	09	01	1001.3977354	1	3	2	2	2	2	2							200601301001	20060130100101	987.315091612795
50	01	01	881.67126768	2	1												200601301002	20060130100201	874.946286943504
50	02	01	881.67126768	2	4	2	2	2	2	2							200601301002	20060130100201	874.946286943504
50	03	01	881.67126768	2	1												200601301002	20060130100201	874.946286943504
50	04	01	881.67126768	2	1												200601301002	20060130100201	874.946286943504
50	05	01	881.67126768	2	1												200601301002	20060130100201	874.946286943504
50	06	01	881.67126768	2	3	2	2	2	2	2							200601301002	20060130100201	874.946286943504
50	01	01	1065.285363	1	1												200601301003	20060130100301	1060.69407052219
50	02	01	1065.285363	2	1												200601301003	20060130100301	1060.69407052219
50	03	01	1065.285363	2	1												200601301003	20060130100301	1060.69407052219
50	04	01	1065.285363	2	3	2	2	2	2	2							200601301003	20060130100301	1060.69407052219
50	05	01	1065.285363	2	3	2	2	2	2	2							200601301003	20060130100301	1060.69407052219
50	01	01	1101.8507835	1	2	2	2	2	1							1	200601301004	20060130100401	1102.80291812802
50	02	01	1101.8507835	1	4	2	2	2	2	2							200601301004	20060130100401	1102.80291812802
50	03	01	1101.8507835	1	3	2	2	2	2	2							200601301004	20060130100401	1102.80291812802
50	01	01	1114.4012631	2	1												200601301005	20060130100501	1121.68729457877
50	02	01	1114.4012631	2	4	2	1										200601301005	20060130100501	1121.68729457877
50	03	01	1114.4012631	2	2	2	2	2	1							1	200601301005	20060130100501	1121.68729457877
50	04	01	1114.4012631	2	1												200601301005	20060130100501	1121.68729457877
50	05	01	1114.4012631	2	1												200601301005	20060130100501	1121.68729457877
50	06	01	1114.4012631	2	3	2	2	2	2	2							200601301005	20060130100501	1121.68729457877
50	01	01	1043.7430586	2	5	2	2	2	2	2							200601301006	20060130100601	1036.72185375009
50	02	01	1043.7430586	2	4	2	2	2	2	1	10	2		2			200601301006	20060130100601	1036.72185375009
50	03	01	1043.7430586	2	1												200601301006	20060130100601	1036.72185375009
50	04	01	1043.7430586	2	5	2	2	2	2	2							200601301006	20060130100601	1036.72185375009
50	06	01	1043.7430586	2	1												200601301006	20060130100601	1036.72185375009
50	07	01	1043.7430586	2	1												200601301006	20060130100601	1036.72185375009
50	08	01	1043.7430586	2	1												200601301006	20060130100601	1036.72185375009
50	01	01	1102.0176356	2	1												200601301007	20060130100701	1098.24045130426
50	02	01	1102.0176356	2	1												200601301007	20060130100701	1098.24045130426
50	03	01	1102.0176356	2	3	2	2	2	2	2							200601301007	20060130100701	1098.24045130426
50	04	01	1102.0176356	2	3	2	2	2	2	2							200601301007	20060130100701	1098.24045130426
50	05	01	1102.0176356	2	3	2	2	2	2	2							200601301007	20060130100701	1098.24045130426
50	01	01	1113.0072618	2	1												200601301008	20060130100801	1124.51760149773
50	02	01	1113.0072618	2	4	2	2	2	2	1	09	2		2			200601301008	20060130100801	1124.51760149773
50	01	01	957.11939945	2	1												200601301009	20060130100901	986.673403683622
50	02	01	957.11939945	2	1												200601301009	20060130100901	986.673403683622
50	03	01	957.11939945	2	4	2	2	2	2	2							200601301009	20060130100901	986.673403683622
50	04	01	957.11939945	2	4	2	2	2	2	2							200601301009	20060130100901	986.673403683622
50	05	01	957.11939945	2	4	2	2	2	2	2							200601301009	20060130100901	986.673403683622
50	06	01	957.11939945	2	1												200601301009	20060130100901	986.673403683622
50	07	01	957.11939945	1	1												200601301009	20060130100901	986.673403683622
50	08	01	957.11939945	1	5	2	2	2	2	1	11						200601301009	20060130100901	986.673403683622
50	01	01	1033.5031859	1	5	2	2	2	2	2							200601301010	20060130101001	1051.79498540901
50	02	01	1033.5031859	2	1												200601301010	20060130101001	1051.79498540901
50	03	01	1033.5031859	2	1												200601301010	20060130101001	1051.79498540901
50	04	01	1033.5031859	2	5	2	2	2	1							1	200601301010	20060130101001	1051.79498540901
50	01	01	1333.9225851	1	4	2	1										200601301011	20060130101101	1338.91160616698
50	02	01	1333.9225851	1	1												200601301011	20060130101101	1338.91160616698
50	03	01	1333.9225851	1	3	2	2	2	2	2							200601301011	20060130101101	1338.91160616698
50	04	01	1333.9225851	1	3	2	2	2	2	2							200601301011	20060130101101	1338.91160616698
50	05	01	1333.9225851	1	1												200601301011	20060130101101	1338.91160616698
50	01	01	1182.6688421	1	4	1											200601301012	20060130101201	1206.93289725093
50	02	01	1182.6688421	1	1												200601301012	20060130101201	1206.93289725093
50	03	01	1182.6688421	1	1												200601301012	20060130101201	1206.93289725093
50	04	01	1182.6688421	1	1												200601301012	20060130101201	1206.93289725093
50	05	01	1182.6688421	1	1												200601301012	20060130101201	1206.93289725093
50	01	01	1234.6835713	2	1												200601301013	20060130101301	1239.98773745777
50	02	01	1234.6835713	2	4	2	2	2	2	2							200601301013	20060130101301	1239.98773745777
50	03	01	1234.6835713	2	2	2	2	2	1							1	200601301013	20060130101301	1239.98773745777
50	04	01	1234.6835713	2	4	1											200601301013	20060130101301	1239.98773745777
50	01	01	1217.6281392	2	1												200601301014	20060130101401	1224.76901233483
50	02	01	1217.6281392	2	4	2	2	2	2	2							200601301014	20060130101401	1224.76901233483
50	01	01	1245.825746	1	1												200601301015	20060130101501	1250.85338713106
50	02	01	1245.825746	1	3	2	2	2	2	2							200601301015	20060130101501	1250.85338713106
50	01	01	1274.2563372	2	1												200601301016	20060130101601	1265.43034371988
50	02	01	1274.2563372	2	4	2	2	2	2	1	12						200601301016	20060130101601	1265.43034371988
50	01	01	1301.559474	1	4	2	2	2	2	2							200601301017	20060130101701	1309.04697460935
50	02	01	1301.559474	1	1												200601301017	20060130101701	1309.04697460935
50	03	01	1301.559474	1	2	2	2	2	1							1	200601301017	20060130101701	1309.04697460935
50	04	01	1301.559474	1	1												200601301017	20060130101701	1309.04697460935
50	01	01	1437.0104818	2	1												200601301018	20060130101801	1437.77679230029
50	02	01	1437.0104818	2	4	2	2	2	2	2							200601301018	20060130101801	1437.77679230029
50	01	01	1480.4590287	1	4	1											200601301019	20060130101901	1493.72799826241
50	01	01	1228.437674	2	1												200601301020	20060130102001	1239.04439325169
50	02	01	1228.437674	2	4	2	2	2	2	2							200601301020	20060130102001	1239.04439325169
50	03	01	1228.437674	2	1												200601301020	20060130102001	1239.04439325169
50	04	01	1228.437674	2	4	2	2	2	2	2							200601301020	20060130102001	1239.04439325169
50	01	01	1342.8037948	1	1												200601301021	20060130102101	1332.35368525579
50	02	01	1342.8037948	1	1												200601301021	20060130102101	1332.35368525579
50	03	01	1342.8037948	1	4	2	2	2	2	2							200601301021	20060130102101	1332.35368525579
50	01	01	1331.8996261	1	1												200601301022	20060130102201	1337.88540431684
50	02	01	1331.8996261	1	1												200601301022	20060130102201	1337.88540431684
50	01	01	1443.2337278	2	1												200601301023	20060130102301	1441.90640904033
50	02	01	1443.2337278	2	4	2	2	2	2	1	12						200601301023	20060130102301	1441.90640904033
50	05	01	1443.2337278	2	4	2	2	2	2	2							200601301023	20060130102301	1441.90640904033
50	01	01	886.43530131	1	4	2	2	2	2	2							200601301024	20060130102401	920.347341204027
50	02	01	886.43530131	1	5	2	2	2	2	2							200601301024	20060130102401	920.347341204027
50	03	01	886.43530131	1	1												200601301024	20060130102401	920.347341204027
50	04	01	886.43530131	1	4	2	2	2	2	1	11						200601301024	20060130102401	920.347341204027
50	01	01	1437.6444724	2	1												200601301025	20060130102501	1440.30737962017
50	02	01	1437.6444724	2	4	2	2	2	2	2							200601301025	20060130102501	1440.30737962017
