Reg	Orden	Hogar	Fex_c	P37	Valor38	P39	P40	P41	P42	P43	P44	P45	P46a	P46b	P46c	P46d	P46e	P46f	P46g	P46h	P46i	P46j	P47	P48	Llave_viv	Llave_hog	Fex_c_2011
62	01	01	1180.1012249	2			2					2													200601300205	20060130020501	1174.68028234483
62	03	01	1180.1012249	2			2					2													200601300205	20060130020501	1174.68028234483
62	01	01	979.89294324	1	120000	9	2					2													200601300207	20060130020701	980.415487967996
62	01	01	1219.0898297	2			2					2													200601300208	20060130020801	1209.62101160588
62	03	01	1219.0898297	2			2					2													200601300208	20060130020801	1209.62101160588
62	04	01	1219.0898297	2			2					2													200601300208	20060130020801	1209.62101160588
62	05	01	1219.0898297	2			2					2													200601300208	20060130020801	1209.62101160588
62	01	01	908.2181802	2			2					2													200601300209	20060130020901	912.29986361096
62	01	01	1099.9335644	2			2					1			1								1	1	200601300210	20060130021001	1096.15141179748
62	01	01	1070.8781453	2			2					2													200601300211	20060130021101	1062.21900881967
62	03	01	1070.8781453	2			2					2													200601300211	20060130021101	1062.21900881967
62	04	01	1070.8781453	2			2					2													200601300211	20060130021101	1062.21900881967
62	01	01	1153.7353133	2			2					2													200601300212	20060130021201	1163.8487389528
62	01	01	873.0343547	2			1	10	2	1	2														200601300213	20060130021301	874.344580343137
62	02	01	920.52496735	2			2					2													200601300214	20060130021401	946.530218115237
62	03	01	920.52496735	2			2					2													200601300214	20060130021401	946.530218115237
62	01	01	975.76999071	2			2					2													200601300216	20060130021601	968.963892524645
62	01	01	1034.2540315	2			2					2													200601300218	20060130021801	1033.66864545891
62	02	01	1034.2540315	2			2					2													200601300218	20060130021801	1033.66864545891
62	03	01	1034.2540315	2			2					1							1				2	2	200601300218	20060130021801	1033.66864545891
62	01	01	979.89294324	2			2					2													200601300219	20060130021901	980.415487967996
62	01	01	908.2181802	2			2					1							1				2	1	200601300220	20060130022001	912.29986361096
62	01	01	1206.7921529	2			1	18	2	1	1								1				2	2	200601300221	20060130022101	1202.22231942234
62	02	01	1206.7921529	2			2					1		1									1	1	200601300221	20060130022101	1202.22231942234
62	03	01	1206.7921529	2			2					2													200601300221	20060130022101	1202.22231942234
62	01	01	1378.4459185	2			2					2													200601300222	20060130022201	1368.50966936468
62	03	01	1378.4459185	2			2					2													200601300222	20060130022201	1368.50966936468
62	01	01	775.79304582	2			2					1		1									2	2	200601300223	20060130022301	779.403167636777
62	03	01	775.79304582	2			2					1							1				2	1	200601300223	20060130022301	779.403167636777
62	06	01	775.79304582	2			2					2													200601300223	20060130022301	779.403167636777
62	01	01	962.57926846	2			2					2													200601300224	20060130022401	965.553021101875
62	01	01	812.91806265	2			2					2													200601300225	20060130022501	813.90848954086
62	03	01	812.91806265	2			2					2													200601300225	20060130022501	813.90848954086
62	01	01	904.09522767	2			2					2													200601300226	20060130022601	900.848268167608
62	01	01	1125.7401366	2			2					2													200601300227	20060130022701	1121.42712485391
62	01	01	1158.4262948	2			2					1		1					1				2	1	200601300228	20060130022801	1154.60201994989
62	01	01	1030.7651583	2			2					2													200601300229	20060130022901	1026.56203083043
62	01	01	868.91140217	1	80000	15	2					1		1									2	1	200601300230	20060130023001	862.892984899785
62	01	01	1082.901677	2			2					2													200601300231	20060130023101	1086.24714873961
62	01	01	1021.7454527	2			2					2													200601300232	20060130023201	1026.33734656233
62	02	01	1021.7454527	2			2					2													200601300232	20060130023201	1026.33734656233
62	01	01	1141.9613648	2			2					2													200601300233	20060130023301	1145.6671176403
62	01	01	1021.7454527	2			2					2													200601300234	20060130023401	1026.33734656233
62	01	01	977.52532744	1	60000	2	2					2													200601300235	20060130023501	970.754608012259
62	02	01	977.52532744	2			2					2													200601300235	20060130023501	970.754608012259
62	03	01	1140.9741632	2			2					2													200601300236	20060130023601	1145.64239038137
62	01	01	1015.2708485	2			2					2													200601300237	20060130023701	1018.25654658705
62	03	01	1015.2708485	2			2					2													200601300237	20060130023701	1018.25654658705
62	04	01	1015.2708485	2			2					2													200601300237	20060130023701	1018.25654658705
62	05	01	1015.2708485	2			2					2													200601300237	20060130023701	1018.25654658705
62	01	01	1055.0582232	2			2					2													200601300238	20060130023801	1051.3811504932
62	05	01	1055.0582232	2			2					2													200601300238	20060130023801	1051.3811504932
62	01	01	1086.7515318	2			1	10	2	1	1			1					1				2	1	200601300239	20060130023901	1086.48639559286
62	02	01	1086.7515318	2			1	08	2	1	1			1									2	1	200601300239	20060130023901	1086.48639559286
62	01	01	888.40683814	2			2					2													200601300240	20060130024001	892.657008572998
62	01	01	835.90933787	2			2					2													200601300242	20060130024201	839.839258439054
62	03	01	835.90933787	2			2					2													200601300242	20060130024201	839.839258439054
62	01	01	949.9634185	1	50000	10	2					2													200601300243	20060130024301	943.688179468212
62	01	01	904.09522767	2			2					2													200601300244	20060130024401	900.848268167608
62	01	01	889.28778707	2			2					2													200601300245	20060130024501	897.69625833034
62	01	01	949.40407912	2			2					2													200601300246	20060130024601	958.132349132617
62	01	01	868.91140217	2			2					2													200601300247	20060130024701	862.892984899785
62	01	01	1034.2540315	2			2					2													200601300248	20060130024801	1033.66864545891
62	01	01	949.40407912	2			2					2													200601300249	20060130024901	958.132349132617
62	01	01	761.73690755	2			2					2													200601300250	20060130025001	766.943245910176
62	01	01	868.91140217	2			2					2													200601300251	20060130025101	862.892984899785
62	01	01	868.91140217	2			2					2													200601300252	20060130025201	862.892984899785
62	02	01	868.91140217	2			2					2													200601300252	20060130025201	862.892984899785
62	01	01	744.2968998	2			2					2													200601300253	20060130025301	755.935101007874
62	04	01	744.2968998	2			2					2													200601300253	20060130025301	755.935101007874
62	02	01	825.34511831	2			2					2													200601300254	20060130025401	826.583773270566
62	01	01	958.79892991	2			2					2													200601300255	20060130025501	962.721798094754
62	03	01	958.79892991	2			2					2													200601300255	20060130025501	962.721798094754
62	01	01	1029.7492925	1	100000	15	2					2													200601300256	20060130025601	1031.65666723188
62	02	01	1029.7492925	2			2					2													200601300256	20060130025601	1031.65666723188
62	01	01	1047.8790031	2			2					2													200601300257	20060130025701	1046.11889972308
62	02	01	1047.8790031	2			2					2													200601300257	20060130025701	1046.11889972308
62	03	01	1047.8790031	2			2					2													200601300257	20060130025701	1046.11889972308
62	01	01	954.3756276	2			2					2													200601300258	20060130025801	962.929448347791
62	01	01	1029.7492925	2			2					1		1									2	1	200601300259	20060130025901	1031.65666723188
62	02	01	1029.7492925	2			2					2													200601300259	20060130025901	1031.65666723188
62	03	01	1029.7492925	2			2					2													200601300259	20060130025901	1031.65666723188
62	01	01	471.36132521	2			2					1		1									2	1	200601300260	20060130026001	484.880551012411
62	01	01	891.86895774	2			2					2													200601300261	20060130026101	898.347748171074
62	02	01	891.86895774	2			2					2													200601300261	20060130026101	898.347748171074
62	01	01	929.79078505	2			2					2													200601300262	20060130026201	932.056974570359
62	02	01	929.79078505	2			2					2													200601300262	20060130026201	932.056974570359
62	01	01	1025.6187087	2			2					2													200601300263	20060130026301	1032.29408483905
62	03	01	1025.6187087	2			2					2													200601300263	20060130026301	1032.29408483905
62	01	01	1079.5820722	2			2					2													200601300265	20060130026501	1083.08539939652
62	02	01	1079.5820722	2			2					2													200601300265	20060130026501	1083.08539939652
62	01	01	804.10534981	1	20000	10	2					2													200601300266	20060130026601	825.074977132029
62	02	01	804.10534981	2			2					2													200601300266	20060130026601	825.074977132029
62	01	01	870.50333216	2			2					1	1										2	2	200601300267	20060130026701	882.321550895646
62	02	01	870.50333216	2			2					2													200601300267	20060130026701	882.321550895646
62	01	01	1477.4056471	2			1	20	1	1	1			1									1	1	200601300268	20060130026801	1460.66968253666
62	01	01	1242.0142133	2			2					1		1									1	1	200601300269	20060130026901	1241.45908641292
62	01	01	1041.4880393	2			2					1		1									2	1	200601300270	20060130027001	1038.09707126238
62	03	01	1041.4880393	2			2					1		1									2	1	200601300270	20060130027001	1038.09707126238
62	04	01	1041.4880393	2			1	20	1	1	1			1									1	1	200601300270	20060130027001	1038.09707126238
62	01	01	1174.1334179	1	100000	10	2					2													200601300271	20060130027101	1172.43327791312
62	02	01	1174.1334179	2			2					2													200601300271	20060130027101	1172.43327791312
62	01	01	1029.7492925	2			2					2													200601300272	20060130027201	1031.65666723188
62	02	01	1029.7492925	2			2					2													200601300272	20060130027201	1031.65666723188
62	03	01	1029.7492925	2			2					2													200601300272	20060130027201	1031.65666723188
62	01	01	1291.3920572	2			2					1		1									2	1	200601300273	20060130027301	1286.47442391925
62	02	01	1291.3920572	2			1	30	1	1	1		1										1	1	200601300273	20060130027301	1286.47442391925
62	04	01	1291.3920572	2			1	30	2	2	2														200601300273	20060130027301	1286.47442391925
62	01	01	1027.3880595	1	100000	20	2					2													200601300274	20060130027401	1027.13740631163
62	02	01	1027.3880595	2			2					2													200601300274	20060130027401	1027.13740631163
62	01	01	1015.6313878	2			1	10	1	1	1			1									1	1	200601300275	20060130027501	1019.85658579763
62	02	01	1015.6313878	2			1	20	1	1	1			1									1	1	200601300275	20060130027501	1019.85658579763
62	01	01	897.54316973	1	300000	20	2					2													200601300276	20060130027601	905.794660644912
62	01	01	897.54316973	2			1	08	2	1	1								1				2	1	200601300277	20060130027701	905.794660644912
62	01	01	1066.2528322	2			2					2													200601300279	20060130027901	1069.71290499864
62	02	01	1066.2528322	1	400000	8	2					2													200601300279	20060130027901	1069.71290499864
62	01	01	995.0805439	2			2					2													200601300280	20060130028001	997.417048312689
62	01	01	1107.2070847	2			2					2													200601300281	20060130028101	1106.41520445216
62	01	01	990.96451763	2			2					2													200601300282	20060130028201	998.163166470362
62	02	01	990.96451763	2			2					2													200601300282	20060130028201	998.163166470362
62	01	01	949.67605091	2			2					2													200601300283	20060130028301	946.26539284425
62	01	01	1144.1647364	2			2					2													200601300284	20060130028401	1146.28403952801
62	02	01	1144.1647364	2			2					2													200601300284	20060130028401	1146.28403952801
62	01	01	1088.244051	2			2					2													200601300285	20060130028501	1091.09843239985
62	01	01	1226.6794778	2			2					2													200601300286	20060130028601	1226.13120489267
62	01	01	1372.6532697	2			2					2													200601300287	20060130028701	1365.95465111394
62	02	01	1372.6532697	2			1	24	2	1	2														200601300287	20060130028701	1365.95465111394
62	02	01	903.59211889	2			2					2													200601300288	20060130028801	897.333489524204
62	02	01	650.22314426	2			1	14	2	1	1			1									2	1	200601300289	20060130028901	664.09996134022
62	03	01	650.22314426	2			2					2													200601300289	20060130028901	664.09996134022
62	01	01	609.34752133	2			2					2													200601300290	20060130029001	612.721114071522
62	01	01	585.87879393	2			2					2													200601300291	20060130029101	595.988457308479
62	02	01	585.87879393	2			2					1		1									2	1	200601300291	20060130029101	595.988457308479
62	01	01	1284.3925899	2			2					2													200601300293	20060130029301	1281.46214492196
62	01	01	923.86567296	2			2					2													200601300294	20060130029401	928.285479738919
62	01	01	1152.6669034	2			2					1									1		1	1	200601300295	20060130029501	1150.73078969539
62	02	01	1152.6669034	2			2					2													200601300295	20060130029501	1150.73078969539
62	03	01	1152.6669034	2			2					2													200601300295	20060130029501	1150.73078969539
62	04	01	1152.6669034	2			2					2													200601300295	20060130029501	1150.73078969539
62	05	01	1152.6669034	2			2					2													200601300295	20060130029501	1150.73078969539
62	01	01	896.44742311	2			2					1		1									2	1	200601300296	20060130029601	917.021618751534
62	01	01	849.33016698	2			2					2													200601300297	20060130029701	857.451167761614
62	02	01	849.33016698	2			2					2													200601300297	20060130029701	857.451167761614
62	01	01	738.85641391	2			1	12	2	1	1			1									2	1	200601300298	20060130029801	743.619074151213
62	02	01	738.85641391	2			2					2													200601300298	20060130029801	743.619074151213
62	01	01	897.54316973	2			2					2													200601300299	20060130029901	905.794660644912
62	02	01	897.54316973	2			2					2													200601300299	20060130029901	905.794660644912
62	01	01	974.45992464	2			2					2													200601300300	20060130030001	970.486391769137
62	01	01	891.86895774	2			2					2													200601300301	20060130030101	898.347748171074
62	01	01	854.70930052	2			2					2													200601300302	20060130030201	851.63970519953
62	02	01	854.70930052	2			2					2													200601300302	20060130030201	851.63970519953
62	01	01	926.36658891	2			2					2													200601300304	20060130030401	926.860589791098
62	01	01	1035.4235045	2			2					2													200601300305	20060130030501	1039.10357970572
62	03	01	1035.4235045	2			2					1						1					1	1	200601300305	20060130030501	1039.10357970572
62	01	01	738.85641391	2			2					1		1									2	1	200601300306	20060130030601	743.619074151213
