Reg	Orden	Hogar	Fex_c	P3	P4	P5	P6	P7	P8	P8a	P8b	P9	P10	P10a	P10b	P10c	P10n	P10u	Llave_viv	Llave_hog	Fex_c_2011
10	01	01	973.75169294	01	1	39	2	1	2	2	01		409				4	9	200601300406	20060130040601	1406.6706258009
10	02	01	973.75169294	02	2	37	2	1	2	2	07		611				6	11	200601300406	20060130040601	1406.6706258009
10	03	01	973.75169294	03	1	12	5	1	1			1	407				4	7	200601300406	20060130040601	1406.6706258009
10	04	01	973.75169294	03	2	11	5	1	1			1	406				4	6	200601300406	20060130040601	1406.6706258009
10	05	01	973.75169294	03	2	3	5												200601300406	20060130040601	1406.6706258009
10	01	02	1385.274124	01	2	71	3	1	2	2	11		406				4	6	200601300406	20060130040602	1406.6706258009
10	02	02	1385.274124	08	2	75	3	1	2	2	11		302				3	2	200601300406	20060130040602	1406.6706258009
10	03	02	1385.274124	11	2	12	5	1	1			1	301				3	1	200601300406	20060130040602	1406.6706258009
10	01	01	616.2474512	01	1	58	2	1	2	2	01		301				3	1	200601300407	20060130040701	619.290539855858
10	02	01	616.2474512	02	2	46	2	1	2	2	07		302				3	2	200601300407	20060130040701	619.290539855858
10	03	01	616.2474512	03	1	21	5	1	2	2	01		406				4	6	200601300407	20060130040701	619.290539855858
10	04	01	616.2474512	03	1	20	5	1	2	2	01		302				3	2	200601300407	20060130040701	619.290539855858
10	05	01	616.2474512	03	1	18	5	1	2	2	01		302				3	2	200601300407	20060130040701	619.290539855858
10	06	01	616.2474512	03	1	16	5	1	2	2	01		302				3	2	200601300407	20060130040701	619.290539855858
10	07	01	616.2474512	03	2	14	5	1	1			1	400				4	0	200601300407	20060130040701	619.290539855858
10	08	01	616.2474512	03	1	11	5	1	1			1	302				3	2	200601300407	20060130040701	619.290539855858
10	09	01	616.2474512	08	2	45	5	2	2	2	07		100				1	0	200601300407	20060130040701	619.290539855858
10	10	01	616.2474512	05	1	6	5	1	1			1	300	2	2		3	0	200601300407	20060130040701	619.290539855858
10	11	01	616.2474512	05	1	4	5												200601300407	20060130040701	619.290539855858
10	12	01	616.2474512	05	1	1	5												200601300407	20060130040701	619.290539855858
10	01	01	905.86892866	01	1	37	1	1	2	2	01		409				4	9	200601300408	20060130040801	907.59559860512
10	02	01	905.86892866	02	2	39	1	1	2	2	01		504				5	4	200601300408	20060130040801	907.59559860512
10	03	01	905.86892866	03	1	13	5	1	1			1	407				4	7	200601300408	20060130040801	907.59559860512
10	04	01	905.86892866	03	2	12	5	1	1			1	406				4	6	200601300408	20060130040801	907.59559860512
10	05	01	905.86892866	03	1	8	5	1	1			1	302	2	2		3	2	200601300408	20060130040801	907.59559860512
10	01	01	931.78569434	01	1	51	1	2	2	2	01		100				1	0	200601300409	20060130040901	937.251039818221
10	02	01	931.78569434	02	2	50	1	1	2	2	07		303				3	3	200601300409	20060130040901	937.251039818221
10	03	01	931.78569434	03	2	22	5	1	2	2	02		611				6	11	200601300409	20060130040901	937.251039818221
10	01	01	796.34505349	01	2	49	4	1	2	2	02		611				6	11	200601300410	20060130041001	793.070808561368
10	02	01	796.34505349	03	1	18	5	1	2	2	02		611				6	11	200601300410	20060130041001	793.070808561368
10	03	01	796.34505349	03	2	13	5	1	1			1	407				4	7	200601300410	20060130041001	793.070808561368
10	01	02	948.00529344	01	1	46	1	1	2	2	11		505				5	5	200601300410	20060130041002	793.070808561368
10	02	02	948.00529344	02	2	33	1	1	2	2	07		305				3	5	200601300410	20060130041002	793.070808561368
10	03	02	948.00529344	03	1	17	5	1	2	2	02		611				6	11	200601300410	20060130041002	793.070808561368
10	04	02	948.00529344	03	2	14	5	1	1			1	406				4	6	200601300410	20060130041002	793.070808561368
10	05	02	948.00529344	03	1	4	5												200601300410	20060130041002	793.070808561368
10	06	02	948.00529344	03	2	0	5												200601300410	20060130041002	793.070808561368
10	01	01	1190.540529	01	1	47	1	1	2	2	01		305				3	5	200601300411	20060130041101	1195.9989044744
10	02	01	1190.540529	02	2	26	1	1	2	2	07		406				4	6	200601300411	20060130041101	1195.9989044744
10	03	01	1190.540529	03	2	8	5	1	1			1	302	9	9		3	2	200601300411	20060130041101	1195.9989044744
10	04	01	1190.540529	03	2	7	5	1	1			1	301	9	9		3	1	200601300411	20060130041101	1195.9989044744
10	05	01	1190.540529	03	1	5	5	2	1			1	200	9	9		2	0	200601300411	20060130041101	1195.9989044744
10	06	01	1190.540529	03	2	3	5												200601300411	20060130041101	1195.9989044744
10	01	01	922.91766911	01	1	43	1	1	2	2	01		303				3	3	200601300412	20060130041201	911.392754759136
10	02	01	922.91766911	02	2	20	1	1	2	2	06		304				3	4	200601300412	20060130041201	911.392754759136
10	03	01	922.91766911	03	2	5	5	2	2	2	11		100	2	2		1	0	200601300412	20060130041201	911.392754759136
10	04	01	922.91766911	03	1	4	5												200601300412	20060130041201	911.392754759136
10	05	01	922.91766911	03	1	2	5												200601300412	20060130041201	911.392754759136
10	01	01	1249.2311161	01	2	64	3	1	2	2	01		302				3	2	200601300413	20060130041301	1253.97122417344
10	01	01	846.48712955	01	1	69	3	2	2	2	01		100				1	0	200601300414	20060130041401	848.373295288049
10	02	01	846.48712955	03	2	27	1	1	2	2	10		406				4	6	200601300414	20060130041401	848.373295288049
10	03	01	846.48712955	04	1	33	1	1	2	2	01		305				3	5	200601300414	20060130041401	848.373295288049
10	04	01	846.48712955	05	2	10	5	1	1			1	304				3	4	200601300414	20060130041401	848.373295288049
10	05	01	846.48712955	05	1	6	5	2	1			1	300	2	2		3	0	200601300414	20060130041401	848.373295288049
10	06	01	846.48712955	05	2	1	5												200601300414	20060130041401	848.373295288049
10	01	01	1131.8438328	01	1	42	1	1	2	2	01		611				6	11	200601300415	20060130041501	1139.51356042177
10	02	01	1131.8438328	02	2	40	1	1	2	2	07		302				3	2	200601300415	20060130041501	1139.51356042177
10	03	01	1131.8438328	03	1	17	5	1	1			1	406				4	6	200601300415	20060130041501	1139.51356042177
10	04	01	1131.8438328	03	2	3	5												200601300415	20060130041501	1139.51356042177
10	01	01	1063.6203361	01	1	38	1	1	2	2	01		409				4	9	200601300416	20060130041601	1066.7877265758
10	02	01	1063.6203361	02	2	30	1	1	2	2	07		611				6	11	200601300416	20060130041601	1066.7877265758
10	03	01	1063.6203361	03	1	14	5	1	1			1	407				4	7	200601300416	20060130041601	1066.7877265758
10	04	01	1063.6203361	03	1	12	5	1	1			1	302				3	2	200601300416	20060130041601	1066.7877265758
10	05	01	1063.6203361	03	1	10	5	1	1			1	302				3	2	200601300416	20060130041601	1066.7877265758
10	06	01	1063.6203361	03	1	4	5												200601300416	20060130041601	1066.7877265758
10	01	01	989.45044624	01	1	66	1	2	2	2	11		100				1	0	200601300417	20060130041701	987.139166938369
10	02	01	989.45044624	02	2	57	1	2	2	2	07		100				1	0	200601300417	20060130041701	987.139166938369
10	03	01	989.45044624	05	2	10	5	1	1			1	303				3	3	200601300417	20060130041701	987.139166938369
10	01	01	499.64563965	01	1	37	1	1	2	2	01		301				3	1	200601300418	20060130041801	484.029731938444
10	02	01	499.64563965	02	2	32	1	1	2	2	07		302				3	2	200601300418	20060130041801	484.029731938444
10	03	01	499.64563965	03	2	17	5	1	1			1	406				4	6	200601300418	20060130041801	484.029731938444
10	04	01	499.64563965	03	2	14	5	1	1			1	406				4	6	200601300418	20060130041801	484.029731938444
10	05	01	499.64563965	03	2	12	5	1	1			1	303				3	3	200601300418	20060130041801	484.029731938444
10	06	01	499.64563965	03	2	10	5	1	1			1	301				3	1	200601300418	20060130041801	484.029731938444
10	07	01	499.64563965	03	2	9	5	1	1			1	300	2	2		3	0	200601300418	20060130041801	484.029731938444
10	01	01	1054.7750005	01	1	25	1	1	2	2	01		305				3	5	200601300419	20060130041901	1061.24170341138
10	02	01	1054.7750005	02	2	25	1	1	2	2	02		611				6	11	200601300419	20060130041901	1061.24170341138
10	03	01	1054.7750005	03	1	5	5	2	1			1	200	2	2		2	0	200601300419	20060130041901	1061.24170341138
10	04	01	1054.7750005	03	1	3	5												200601300419	20060130041901	1061.24170341138
10	05	01	1054.7750005	03	2	1	5												200601300419	20060130041901	1061.24170341138
10	06	01	1054.7750005	03	1	0	5												200601300419	20060130041901	1061.24170341138
10	01	01	789.91315362	01	1	42	1	2	2	2	01		100				1	0	200601300420	20060130042001	783.45301329562
10	02	01	789.91315362	02	2	39	1	1	2	2	07		303				3	3	200601300420	20060130042001	783.45301329562
10	03	01	789.91315362	03	2	21	5	1	2	2	01		303				3	3	200601300420	20060130042001	783.45301329562
10	04	01	789.91315362	03	1	18	5	1	1			1	400				4	0	200601300420	20060130042001	783.45301329562
10	05	01	789.91315362	03	2	14	5	1	1			1	406				4	6	200601300420	20060130042001	783.45301329562
10	06	01	789.91315362	03	2	5	5	2	1			1	200	2	2		2	0	200601300420	20060130042001	783.45301329562
10	07	01	789.91315362	03	1	1	5												200601300420	20060130042001	783.45301329562
10	01	01	1089.3667356	01	1	52	1	2	2	2	02		100				1	0	200601300421	20060130042101	1093.76955113168
10	02	01	1089.3667356	02	2	43	1	2	2	2	02		100				1	0	200601300421	20060130042101	1093.76955113168
10	03	01	1089.3667356	03	1	23	5	1	2	2	02		611				6	11	200601300421	20060130042101	1093.76955113168
10	04	01	1089.3667356	03	1	19	5	1	1			1	409				4	9	200601300421	20060130042101	1093.76955113168
10	05	01	1089.3667356	03	1	13	5	1	1			1	406				4	6	200601300421	20060130042101	1093.76955113168
10	01	01	973.75169294	01	1	53	1	1	2	2	01		303				3	3	200601300422	20060130042201	974.974199136631
10	02	01	973.75169294	02	2	46	1	1	2	2	07		305				3	5	200601300422	20060130042201	974.974199136631
10	03	01	973.75169294	03	1	16	5	1	1			1	610				6	10	200601300422	20060130042201	974.974199136631
10	04	01	973.75169294	03	2	21	4	1	2	2	02		611				6	11	200601300422	20060130042201	974.974199136631
10	05	01	973.75169294	05	2	1	5												200601300422	20060130042201	974.974199136631
10	01	01	477.54798424	01	1	60	1	1	2	2	01		302				3	2	200601300423	20060130042301	477.92666509937
10	02	01	477.54798424	02	2	48	1	1	2	2	07		305				3	5	200601300423	20060130042301	477.92666509937
10	03	01	477.54798424	03	1	19	5	1	2	2	01		611				6	11	200601300423	20060130042301	477.92666509937
10	04	01	477.54798424	03	1	17	5	1	1			1	610				6	10	200601300423	20060130042301	477.92666509937
10	05	01	477.54798424	03	2	15	5	1	1			1	409				4	9	200601300423	20060130042301	477.92666509937
10	06	01	477.54798424	03	2	14	5	1	1			1	407				4	7	200601300423	20060130042301	477.92666509937
10	07	01	477.54798424	03	2	11	5	1	1			1	400				4	0	200601300423	20060130042301	477.92666509937
10	08	01	477.54798424	03	2	8	5	1	1			1	302	2	2		3	2	200601300423	20060130042301	477.92666509937
10	01	01	879.95216298	01	1	42	1	1	2	2	02		611				6	11	200601300424	20060130042401	877.940157392019
10	02	01	879.95216298	02	2	40	1	1	2	2	02		611				6	11	200601300424	20060130042401	877.940157392019
10	03	01	879.95216298	03	1	20	5	1	1			1	500				5	0	200601300424	20060130042401	877.940157392019
10	04	01	879.95216298	03	1	19	5	1	1			1	501				5	1	200601300424	20060130042401	877.940157392019
10	05	01	879.95216298	03	2	15	5	1	1			1	409				4	9	200601300424	20060130042401	877.940157392019
10	06	01	879.95216298	03	1	8	5	1	1			1	303	2	2		3	3	200601300424	20060130042401	877.940157392019
10	07	01	879.95216298	03	1	4	5												200601300424	20060130042401	877.940157392019
10	01	01	477.54798424	01	1	60	2	1	2	2	11		305				3	5	200601300425	20060130042501	477.92666509937
10	02	01	477.54798424	02	2	47	2	1	2	2	07		304				3	4	200601300425	20060130042501	477.92666509937
10	03	01	477.54798424	03	2	19	5	1	1			1	501				5	1	200601300425	20060130042501	477.92666509937
10	04	01	477.54798424	03	2	17	5	1	1			1	409				4	9	200601300425	20060130042501	477.92666509937
10	05	01	477.54798424	03	1	16	5	1	2	2	11		304				3	4	200601300425	20060130042501	477.92666509937
10	06	01	477.54798424	03	1	21	1	1	2	2	01		408				4	8	200601300425	20060130042501	477.92666509937
10	07	01	477.54798424	04	2	20	1	1	2	2	07		305				3	5	200601300425	20060130042501	477.92666509937
10	01	01	828.78425169	01	2	49	4	2	2	2	07		100				1	0	200601300426	20060130042601	822.414433704423
10	02	01	828.78425169	03	1	22	5	1	2	2	01		304				3	4	200601300426	20060130042601	822.414433704423
10	03	01	828.78425169	03	2	16	5	1	1			1	408				4	8	200601300426	20060130042601	822.414433704423
10	04	01	828.78425169	03	1	13	5	1	1			1	406				4	6	200601300426	20060130042601	822.414433704423
10	05	01	828.78425169	09	2	7	5	1	1			1	301	2	2		3	1	200601300426	20060130042601	822.414433704423
10	06	01	828.78425169	09	1	5	5	2	1			2	200	2	2		2	0	200601300426	20060130042601	822.414433704423
10	07	01	828.78425169	09	2	2	5												200601300426	20060130042601	822.414433704423
10	08	01	828.78425169	09	1	6	5	2	1			2	200	2	2		2	0	200601300426	20060130042601	822.414433704423
10	09	01	828.78425169	09	1	11	5	1	1			1	400				4	0	200601300426	20060130042601	822.414433704423
10	01	01	1089.8778342	01	1	40	1	1	2	2	01		305				3	5	200601300427	20060130042701	1101.79040110336
10	02	01	1089.8778342	02	2	54	1	1	2	2	07		303				3	3	200601300427	20060130042701	1101.79040110336
10	01	01	1089.3667356	01	1	40	1	1	2	2	02		305				3	5	200601300428	20060130042801	1093.76955113168
10	02	01	1089.3667356	02	2	34	1	1	2	2	02		303				3	3	200601300428	20060130042801	1093.76955113168
10	03	01	1089.3667356	03	1	16	5	1	1			1	610				6	10	200601300428	20060130042801	1093.76955113168
10	04	01	1089.3667356	03	1	14	5	1	1			1	408				4	8	200601300428	20060130042801	1093.76955113168
10	05	01	1089.3667356	03	1	12	5	1	1			1	406				4	6	200601300428	20060130042801	1093.76955113168
10	01	01	853.4074384	01	1	70	4	1	2	2	01		100				1	0	200601300429	20060130042901	853.560634248802
10	01	01	1147.0314875	01	1	55	1	2	2	2	02		100				1	0	200601300430	20060130043001	1143.65767825182
10	02	01	1147.0314875	02	2	56	1	1	2	2	07		302				3	2	200601300430	20060130043001	1143.65767825182
10	03	01	1147.0314875	03	1	17	5	1	1			1	409				4	9	200601300430	20060130043001	1143.65767825182
10	04	01	1147.0314875	03	1	15	5	1	1			1	409				4	9	200601300430	20060130043001	1143.65767825182
10	05	01	1147.0314875	03	1	12	5	1	1			1	406				4	6	200601300430	20060130043001	1143.65767825182
10	01	01	928.69079382	01	2	29	1	1	2	2	02		305				3	5	200601300431	20060130043101	938.489300908615
10	02	01	928.69079382	03	1	11	5	1	1			1	406				4	6	200601300431	20060130043101	938.489300908615
10	03	01	928.69079382	03	1	9	5	1	1			1	301	2	2		3	1	200601300431	20060130043101	938.489300908615
10	01	01	1089.8778342	01	1	39	1	1	2	2	11		505				5	5	200601300432	20060130043201	1101.79040110336
10	02	01	1089.8778342	02	2	35	1	1	2	2	02		305				3	5	200601300432	20060130043201	1101.79040110336
10	01	01	928.69079382	01	2	40	1	1	2	2	02		303				3	3	200601300433	20060130043301	938.489300908615
10	02	01	928.69079382	03	1	16	5	1	1			1	409				4	9	200601300433	20060130043301	938.489300908615
10	03	01	928.69079382	03	1	8	5	1	1			1	301	2	2		3	1	200601300433	20060130043301	938.489300908615
10	01	01	1147.5425861	01	1	60	1	1	2	2	01		302				3	2	200601300434	20060130043401	1151.67852822351
10	02	01	1147.5425861	02	2	63	1	1	2	2	07		304				3	4	200601300434	20060130043401	1151.67852822351
10	01	01	1038.214669	01	1	31	1	1	2	2	01		305				3	5	200601300435	20060130043501	1045.15313533439
10	02	01	1038.214669	02	2	30	1	1	2	2	02		611				6	11	200601300435	20060130043501	1045.15313533439
10	03	01	1038.214669	03	1	15	5	1	1			1	409				4	9	200601300435	20060130043501	1045.15313533439
10	04	01	1038.214669	03	1	7	5	1	1			1	301	2	2		3	1	200601300435	20060130043501	1045.15313533439
10	05	01	1038.214669	03	1	5	5	2	1			1	200	2	2		2	0	200601300435	20060130043501	1045.15313533439
10	01	01	1063.6203361	01	1	42	2	1	2	2	02		611				6	11	200601300436	20060130043601	1066.7877265758
10	02	01	1063.6203361	02	2	36	2	1	2	2	07		305				3	5	200601300436	20060130043601	1066.7877265758
10	03	01	1063.6203361	03	1	19	5	1	1			1	409				4	9	200601300436	20060130043601	1066.7877265758
10	04	01	1063.6203361	03	1	13	5	1	1			1	406				4	6	200601300436	20060130043601	1066.7877265758
10	05	01	1063.6203361	03	1	11	5	1	1			1	304				3	4	200601300436	20060130043601	1066.7877265758
10	06	01	1063.6203361	03	1	8	5	1	1			1	302	2	2		3	2	200601300436	20060130043601	1066.7877265758
10	01	01	1234.9256098	01	1	42	2	1	2	2	01		305				3	5	200601300437	20060130043701	1246.02341334725
10	02	01	1234.9256098	02	2	38	2	1	2	2	07		304				3	4	200601300437	20060130043701	1246.02341334725
10	03	01	1234.9256098	03	2	8	5	1	1			1	303	2	2		3	3	200601300437	20060130043701	1246.02341334725
10	01	01	988.40732714	01	1	46	2	1	2	2	02		304				3	4	200601300438	20060130043801	993.021789621848
10	02	01	988.40732714	02	2	38	2	1	2	2	02		305				3	5	200601300438	20060130043801	993.021789621848
10	03	01	988.40732714	03	2	10	5	1	1			1	303				3	3	200601300438	20060130043801	993.021789621848
10	04	01	988.40732714	03	1	5	5	2	1			1	200	2	2		2	0	200601300438	20060130043801	993.021789621848
10	01	01	1034.9071191	01	1	28	2	1	2	2	02		611				6	11	200601300439	20060130043901	1023.68221232054
10	02	01	1034.9071191	02	2	23	2	1	2	2	02		409				4	9	200601300439	20060130043901	1023.68221232054
10	03	01	1034.9071191	03	2	7	5	1	1			1	302	2	2		3	2	200601300439	20060130043901	1023.68221232054
10	04	01	1034.9071191	03	1	3	5												200601300439	20060130043901	1023.68221232054
10	01	01	960.8531327	01	1	35	1	1	2	2	02		303				3	3	200601300440	20060130044001	950.178223214706
10	02	01	960.8531327	02	2	22	1	1	2	2	02		407				4	7	200601300440	20060130044001	950.178223214706
10	03	01	960.8531327	03	1	4	5												200601300440	20060130044001	950.178223214706
10	04	01	960.8531327	03	1	1	5												200601300440	20060130044001	950.178223214706
10	01	01	930.99070862	01	1	70	1	2	2	2	01		100				1	0	200601300441	20060130044101	931.157831508361
10	01	01	1362.7987169	01	2	70	3	2	2	2	02		100				1	0	200601300442	20060130044201	1367.96974816305
10	01	01	1075.8671927	01	1	48	1	2	2	2	01		100				1	0	200601300443	20060130044301	1072.54849697253
10	02	01	1075.8671927	02	2	45	1	1	2	2	07		406				4	6	200601300443	20060130044301	1072.54849697253
10	03	01	1075.8671927	03	1	20	5	1	2	2	01		304				3	4	200601300443	20060130044301	1072.54849697253
10	04	01	1075.8671927	03	1	15	5	1	1			1	303				3	3	200601300443	20060130044301	1072.54849697253
10	05	01	1075.8671927	03	1	13	5	1	1			1	302				3	2	200601300443	20060130044301	1072.54849697253
10	06	01	1075.8671927	03	1	11	5	1	1			1	301				3	1	200601300443	20060130044301	1072.54849697253
10	07	01	1075.8671927	03	1	9	5	1	1			1	301	2	2		3	1	200601300443	20060130044301	1072.54849697253
10	08	01	1075.8671927	03	1	7	5	1	1			1	300	2	2		3	0	200601300443	20060130044301	1072.54849697253
10	09	01	1075.8671927	03	1	5	5	1	1			1	300	2	2		3	0	200601300443	20060130044301	1072.54849697253
10	10	01	1075.8671927	03	1	1	5												200601300443	20060130044301	1072.54849697253
10	01	01	1016.3084776	01	1	47	2	1	2	2	01		304				3	4	200601300444	20060130044401	1019.53985670056
10	02	01	1016.3084776	02	2	38	2	2	2	2	07		100				1	0	200601300444	20060130044401	1019.53985670056
10	03	01	1016.3084776	03	2	15	1	1	2	2	11		408				4	8	200601300444	20060130044401	1019.53985670056
10	04	01	1016.3084776	04	1	24	1	1	2	2	01		303				3	3	200601300444	20060130044401	1019.53985670056
