Reg	Orden	Hogar	Area	Fex_c	P11	P12	P13	P14	P15	P16	P17	P18	P19	P20	P21	P22	P23	Llave_viv	Llave_hog	Fex_c_2011
50	02	01	11	2602.0147639	2	1												200601101917	20060110191701	2604.51990745647
50	03	01	11	2602.0147639	2	4	2	2	1									200601101917	20060110191701	2604.51990745647
50	01	01	11	2379.3743274	3	1												200601101918	20060110191801	2370.09713546888
50	02	01	11	2379.3743274	3	1												200601101918	20060110191801	2370.09713546888
50	03	01	11	2379.3743274	3	1												200601101918	20060110191801	2370.09713546888
50	04	01	11	2379.3743274	3	3	2	2	2	2	2							200601101918	20060110191801	2370.09713546888
50	06	01	11	2379.3743274	3	4	2	2	2	2	2							200601101918	20060110191801	2370.09713546888
50	01	01	11	3619.0099907	1	4	2	2	1									200601101919	20060110191901	3622.54011059489
50	02	01	11	3619.0099907	2	1												200601101919	20060110191901	3622.54011059489
50	01	01	11	1800.9226821	2	1												200601101920	20060110192001	1804.82081135303
50	02	01	11	1800.9226821	2	4	1											200601101920	20060110192001	1804.82081135303
50	03	01	11	1800.9226821	3	2	1											200601101920	20060110192001	1804.82081135303
50	04	01	11	1800.9226821	3	2	1											200601101920	20060110192001	1804.82081135303
50	06	01	11	1800.9226821	2	3	2	2	2	2	2							200601101920	20060110192001	1804.82081135303
50	01	01	11	2787.5898058	1	4	2	2	2	2	1	13						200601101921	20060110192101	2790.91238850093
50	01	01	11	2295.1871979	1	5	2	2	2	2	2							200601101922	20060110192201	2301.28023056446
50	02	01	11	2295.1871979	1	4	2	2	2	2	1	06	2		2			200601101922	20060110192201	2301.28023056446
50	03	01	11	2295.1871979	1	1												200601101922	20060110192201	2301.28023056446
50	01	01	11	3653.4410445	2	1												200601101923	20060110192301	3651.7665239562
50	02	01	11	3653.4410445	2	1												200601101923	20060110192301	3651.7665239562
50	01	01	11	2670.186244	1	1												200601101924	20060110192401	2675.68339802343
50	02	01	11	2670.186244	1	5	2	2	2	2	2							200601101924	20060110192401	2675.68339802343
50	01	02	11	2670.186244	2	5	2	2	2	1							1	200601101924	20060110192402	2675.68339802343
50	02	02	11	2670.186244	2	4	2	2	2	1							1	200601101924	20060110192402	2675.68339802343
50	03	02	11	2670.186244	2	1												200601101924	20060110192402	2675.68339802343
50	01	01	11	1740.7534474	1	1												200601101925	20060110192501	1744.69336432969
50	02	01	11	1740.7534474	1	5	2	2	2	2	2							200601101925	20060110192501	1744.69336432969
50	03	01	11	1740.7534474	3	1												200601101925	20060110192501	1744.69336432969
50	01	01	11	1566.6263317	1	5	2	2	2	2	2							200601101926	20060110192601	1558.12430345945
50	02	01	11	1566.6263317	1	1												200601101926	20060110192601	1558.12430345945
50	03	01	11	1566.6263317	1	4	2	2	2	2	1	12						200601101926	20060110192601	1558.12430345945
50	04	01	11	1566.6263317	1	5	2	2	2	1							1	200601101926	20060110192601	1558.12430345945
50	05	01	11	1566.6263317	1	5	2	2	2	2	2							200601101926	20060110192601	1558.12430345945
50	06	01	11	1566.6263317	1	5	2	2	2	2	2							200601101926	20060110192601	1558.12430345945
50	01	01	11	3012.4831203	1	1												200601101927	20060110192701	3011.54983779673
50	02	01	11	3012.4831203	1	4	2	2	2	1							1	200601101927	20060110192701	3011.54983779673
50	03	01	11	3012.4831203	1	5	2	2	2	2	1	14						200601101927	20060110192701	3011.54983779673
50	01	02	11	3012.4831203	1	4	2	2	2	2	1	05	2		1	05	1	200601101927	20060110192702	3011.54983779673
50	02	02	11	3012.4831203	1	1												200601101927	20060110192702	3011.54983779673
50	03	02	11	3012.4831203	1	1												200601101927	20060110192702	3011.54983779673
50	01	01	11	2407.7839562	1	1												200601101928	20060110192801	2408.91798584519
50	02	01	11	2407.7839562	1	4	1											200601101928	20060110192801	2408.91798584519
50	01	01	11	2171.4158116	2	4	2	2	2	2	2							200601101929	20060110192901	2169.08646283749
50	02	01	11	2171.4158116	2	4	2	1										200601101929	20060110192901	2169.08646283749
50	03	01	11	2171.4158116	2	1												200601101929	20060110192901	2169.08646283749
50	04	01	11	2171.4158116	2	1												200601101929	20060110192901	2169.08646283749
50	05	01	11	2171.4158116	2	5	2	2	2	2	2							200601101929	20060110192901	2169.08646283749
50	01	01	11	1179.6203455	1	1												200601101930	20060110193001	1182.97184436391
50	02	01	11	1179.6203455	2	1												200601101930	20060110193001	1182.97184436391
50	01	01	11	2797.9071307	1	1												200601101931	20060110193101	2792.19414687971
50	02	01	11	2797.9071307	2	4	2	2	2	2	1	12						200601101931	20060110193101	2792.19414687971
50	03	01	11	2797.9071307	2	1												200601101931	20060110193101	2792.19414687971
50	04	01	11	2797.9071307	2	5	2	2	2	2	2							200601101931	20060110193101	2792.19414687971
50	05	01	11	2797.9071307	2	3	2	2	2	2	2							200601101931	20060110193101	2792.19414687971
50	01	01	11	2597.8995446	2	1												200601101932	20060110193201	2601.86342208375
50	02	01	11	2597.8995446	2	4	2	2	2	2	1	12						200601101932	20060110193201	2601.86342208375
50	01	01	11	2098.2437644	4	4	2	2	2	2	2							200601101933	20060110193301	2097.91903853221
50	02	01	11	2098.2437644	4	6												200601101933	20060110193301	2097.91903853221
50	03	01	11	2098.2437644	4	6												200601101933	20060110193301	2097.91903853221
50	04	01	11	2098.2437644	4	1												200601101933	20060110193301	2097.91903853221
50	01	02	11	2098.2437644	2	1												200601101933	20060110193302	2097.91903853221
50	02	02	11	2098.2437644	2	4	2	2	2	2	2							200601101933	20060110193302	2097.91903853221
50	03	02	11	2098.2437644	2	5	2	2	2	2	2							200601101933	20060110193302	2097.91903853221
50	04	02	11	2098.2437644	2	3	2	2	2	2	2							200601101933	20060110193302	2097.91903853221
50	01	01	11	2345.9510182	1	1												200601101934	20060110193401	2346.3275647892
50	01	01	11	1482.219131	1	5	2	2	2	2	2							200601101935	20060110193501	1483.78894459367
50	01	01	11	2847.3944109	2	1												200601101936	20060110193601	2846.81511181752
50	02	01	11	2847.3944109	2	1												200601101936	20060110193601	2846.81511181752
50	03	01	11	2847.3944109	2	3	2	2	2	2	2							200601101936	20060110193601	2846.81511181752
50	01	01	11	1944.5855239	1	4	1											200601101937	20060110193701	1944.21001834
50	02	01	11	1944.5855239	1	4	2	2	2	2	2							200601101937	20060110193701	1944.21001834
50	03	01	11	1944.5855239	3	4	2	2	2	2	2							200601101937	20060110193701	1944.21001834
50	01	01	11	1926.9428358	1	1												200601101938	20060110193801	1918.87533937247
50	02	01	11	1926.9428358	1	1												200601101938	20060110193801	1918.87533937247
50	03	01	11	1926.9428358	1	5	2	2	2	2	1	10	1	2				200601101938	20060110193801	1918.87533937247
50	01	02	11	1926.9428358	1	1												200601101938	20060110193802	1918.87533937247
50	02	02	11	1926.9428358	1	5	2	2	2	2	2							200601101938	20060110193802	1918.87533937247
50	01	01	11	1792.5267469	1	4	2	2	2	2	2							200601101939	20060110193901	1794.85984125225
50	02	01	11	1792.5267469	1	1												200601101939	20060110193901	1794.85984125225
50	03	01	11	1792.5267469	1	1												200601101939	20060110193901	1794.85984125225
50	01	01	11	2668.5129322	2	1												200601101940	20060110194001	2662.91921502825
50	02	01	11	2668.5129322	2	4	2	2	2	2	2							200601101940	20060110194001	2662.91921502825
50	01	02	11	2668.5129322	2	1												200601101940	20060110194002	2662.91921502825
50	02	02	11	2668.5129322	2	1												200601101940	20060110194002	2662.91921502825
50	01	01	11	2879.9938909	2	1												200601101941	20060110194101	2876.08963470373
50	02	01	11	2879.9938909	2	1												200601101941	20060110194101	2876.08963470373
50	03	01	11	2879.9938909	2	1												200601101941	20060110194101	2876.08963470373
50	04	01	11	2879.9938909	2	1												200601101941	20060110194101	2876.08963470373
50	01	01	11	2345.9510182	1	1												200601101942	20060110194201	2346.3275647892
50	01	01	11	2364.0249985	1	1												200601101943	20060110194301	2358.39111064686
50	02	01	11	2364.0249985	1	4	2	2	2	1							1	200601101943	20060110194301	2358.39111064686
50	03	01	11	2364.0249985	1	3	2	2	2	2	2							200601101943	20060110194301	2358.39111064686
50	01	01	11	2798.7267497	1	5	2	1										200601101944	20060110194401	2799.04456895053
50	02	01	11	2798.7267497	1	5	2	1										200601101944	20060110194401	2799.04456895053
50	03	01	11	2798.7267497	2	5	2	2	2	2	1	11						200601101944	20060110194401	2799.04456895053
50	01	01	11	2893.5489271	2	1												200601101945	20060110194501	2894.25173946695
50	02	01	11	2893.5489271	2	4	2	2	2	2	1	12						200601101945	20060110194501	2894.25173946695
50	03	01	11	2893.5489271	2	5	2	2	2	2	1	14						200601101945	20060110194501	2894.25173946695
50	01	01	11	2555.6150836	2	1												200601101946	20060110194601	2558.87755150821
50	02	01	11	2555.6150836	2	4	2	2	2	2	1	12						200601101946	20060110194601	2558.87755150821
50	01	01	11	1630.4410441	1	4	2	2	2	2	2							200601101947	20060110194701	1632.16783905304
50	01	01	11	3315.0034921	2	5	1											200601101948	20060110194801	3318.93213930288
50	02	01	11	3315.0034921	2	5	2	2	2	2	1	12						200601101948	20060110194801	3318.93213930288
50	01	02	11	3315.0034921	2	1												200601101948	20060110194802	3318.93213930288
50	02	02	11	3315.0034921	2	4	2	2	2	2	1	12						200601101948	20060110194802	3318.93213930288
50	06	02	11	3315.0034921	2	1												200601101948	20060110194802	3318.93213930288
50	01	01	11	2857.6894991	2	1												200601101949	20060110194901	2862.04976429213
50	02	01	11	2857.6894991	2	1												200601101949	20060110194901	2862.04976429213
50	01	01	11	1571.4782946	1	4	1											200601101950	20060110195001	1569.16264371145
50	02	01	11	1571.4782946	1	1												200601101950	20060110195001	1569.16264371145
50	01	01	11	2663.9169889	1	5	2	2	2	1							1	200601101951	20060110195101	2660.15755096314
50	02	01	11	2663.9169889	1	5	2	2	2	2	1	14						200601101951	20060110195101	2660.15755096314
50	03	01	11	2663.9169889	1	5	2	2	2	2	1	14						200601101951	20060110195101	2660.15755096314
50	01	01	11	1359.6081891	1	5	1											200601101952	20060110195201	1360.92753112113
50	02	01	11	1359.6081891	1	5	2	2	2	2	2							200601101952	20060110195201	1360.92753112113
50	03	01	11	1359.6081891	3	5	2	2	2	2	2							200601101952	20060110195201	1360.92753112113
50	04	01	11	1359.6081891	1	1												200601101952	20060110195201	1360.92753112113
50	01	01	11	2345.9510182	1	1												200601101953	20060110195301	2346.3275647892
50	01	01	11	2265.5687209	1	5	2	1										200601101954	20060110195401	2266.31838386966
50	02	01	11	2265.5687209	1	5	2	1										200601101954	20060110195401	2266.31838386966
50	01	01	11	2417.6274979	2	1												200601101955	20060110195501	2415.6685609574
50	02	01	11	2417.6274979	2	1												200601101955	20060110195501	2415.6685609574
50	01	01	11	2292.3485187	2	5	2	1										200601101956	20060110195601	2289.05011447867
50	02	01	11	2292.3485187	2	5	2	2	2	2	1	14						200601101956	20060110195601	2289.05011447867
50	01	01	11	2110.4149129	1	5	1											200601101957	20060110195701	2110.78293554037
50	01	01	11	2265.5687209	1	1												200601101958	20060110195801	2266.31838386966
50	02	01	11	2265.5687209	2	1												200601101958	20060110195801	2266.31838386966
50	01	01	11	2345.9510182	1	5	2	1										200601101959	20060110195901	2346.3275647892
50	01	01	11	1888.1984248	1	5	2	2	2	2	2							200601101960	20060110196001	1889.97501623015
50	01	01	11	2265.5687209	1	1												200601101961	20060110196101	2266.31838386966
50	02	01	11	2265.5687209	1	1												200601101961	20060110196101	2266.31838386966
50	01	01	11	2323.2864396	1	1												200601101962	20060110196201	2326.25231955292
50	02	01	11	2323.2864396	2	1												200601101962	20060110196201	2326.25231955292
50	01	01	11	1834.5959253	1	5	2	2	2	2	2							200601101963	20060110196301	1832.69756591962
50	02	01	11	1834.5959253	2	4	2	2	2	2	2							200601101963	20060110196301	1832.69756591962
50	01	01	11	2056.8124134	2	1												200601101964	20060110196401	2053.50548522983
50	02	01	11	2056.8124134	2	1												200601101964	20060110196401	2053.50548522983
50	01	01	11	2110.4149129	1	1												200601101965	20060110196501	2110.78293554037
50	01	01	11	1254.3918562	1	4	1											200601101966	20060110196601	1258.49811177366
50	01	02	11	1254.3918562	3	5	2	2	2	2	2							200601101966	20060110196602	1258.49811177366
50	02	02	11	1254.3918562	3	4	2	2	2	2	2							200601101966	20060110196602	1258.49811177366
50	03	02	11	1254.3918562	3	5	1											200601101966	20060110196602	1258.49811177366
50	01	01	11	1888.1984248	1	1												200601101967	20060110196701	1889.97501623015
50	01	01	11	2255.6570207	1	5	1											200601101968	20060110196801	2253.17593202839
50	02	01	11	2255.6570207	1	4	1											200601101968	20060110196801	2253.17593202839
50	03	01	11	2255.6570207	1	5	2	2	2	2	1	07	1	1		02	1	200601101968	20060110196801	2253.17593202839
50	04	01	11	2255.6570207	1	5	2	2	2	2	1	14						200601101968	20060110196801	2253.17593202839
50	05	01	11	2255.6570207	1	1												200601101968	20060110196801	2253.17593202839
50	01	01	11	2411.8078158	1	1												200601101969	20060110196901	2409.12576868021
50	01	01	11	1179.6203455	1	5	2	2	2	2	1	10	2		2			200601101970	20060110197001	1182.97184436391
50	02	01	11	1179.6203455	1	4	2	2	2	2	1	12						200601101970	20060110197001	1182.97184436391
50	01	01	11	2381.0041583	2	1												200601101971	20060110197101	2386.18625523618
50	02	01	11	2381.0041583	2	4	2	2	2	2	1	12						200601101971	20060110197101	2386.18625523618
50	01	01	11	3212.3247147	2	1												200601101972	20060110197201	3211.63467291782
50	02	01	11	3212.3247147	2	1												200601101972	20060110197201	3211.63467291782
50	03	01	11	3212.3247147	2	5	2	2	2	2	2							200601101972	20060110197201	3211.63467291782
50	06	01	11	3212.3247147	2	1												200601101972	20060110197201	3211.63467291782
50	01	01	11	1556.9906416	3	4	2	2	2	2	2							200601101973	20060110197301	1559.31521200342
50	02	01	11	1556.9906416	3	1												200601101973	20060110197301	1559.31521200342
50	03	01	11	1556.9906416	3	1												200601101973	20060110197301	1559.31521200342
50	01	01	11	2826.3913914	1	1												200601101974	20060110197401	2818.81218439319
50	02	01	11	2826.3913914	1	4	2	2	2	1							1	200601101974	20060110197401	2818.81218439319
50	03	01	11	2826.3913914	1	5	2	2	2	2	2							200601101974	20060110197401	2818.81218439319
50	04	01	11	2826.3913914	1	5	2	2	2	2	2							200601101974	20060110197401	2818.81218439319
50	05	01	11	2826.3913914	1	5	2	2	2	2	2							200601101974	20060110197401	2818.81218439319
50	01	01	11	2523.792606	1	1												200601101975	20060110197501	2517.99508416343
50	02	01	11	2523.792606	1	5	1											200601101975	20060110197501	2517.99508416343
50	03	01	11	2523.792606	1	5	2	2	2	2	1	13						200601101975	20060110197501	2517.99508416343
50	04	01	11	2523.792606	1	5	2	2	2	2	1	11						200601101975	20060110197501	2517.99508416343
50	05	01	11	2523.792606	1	5	2	2	2	2	2							200601101975	20060110197501	2517.99508416343
50	06	01	11	2523.792606	1	5	2	2	2	2	2							200601101975	20060110197501	2517.99508416343
50	01	01	11	1617.881201	1	5	2	2	2	2	2							200601101976	20060110197601	1615.80277603631
50	01	02	11	1617.881201	1	1												200601101976	20060110197602	1615.80277603631
50	02	02	11	1617.881201	1	1												200601101976	20060110197602	1615.80277603631
50	01	01	11	1778.6629571	1	5	2	2	2	2	2							200601101977	20060110197701	1780.54673351241
50	01	01	11	1444.0895576	1	5	2	2	2	2	2							200601101978	20060110197801	1449.51878830507
50	02	01	11	1444.0895576	1	5	2	2	2	2	2							200601101978	20060110197801	1449.51878830507
50	04	01	11	1444.0895576	1	5	2	2	2	2	2							200601101978	20060110197801	1449.51878830507
50	01	01	11	2749.0501305	1	4	2	2	2	2	1	12						200601101979	20060110197901	2746.99454044683
50	02	01	11	2749.0501305	1	2	1											200601101979	20060110197901	2746.99454044683
50	03	01	11	2749.0501305	1	4	2	2	2	2	2							200601101979	20060110197901	2746.99454044683
50	05	01	11	2749.0501305	1	6												200601101979	20060110197901	2746.99454044683
50	01	01	11	1724.7888022	1	5	2	2	2	1							1	200601101980	20060110198001	1730.43490368878
50	02	01	11	1724.7888022	1	4	2	2	2	2	1	12						200601101980	20060110198001	1730.43490368878
