Reg	Orden	Hogar	Area	Fex_c	P24	P26	P27	P27na	P27nba	P27nbb	Valor28	P29	Valor29	P30	Valor30	P30a	Valor30a	P30b	Valor30b	Valor31	Valor32a	Valor32b	Valor33a	Valor33b	Valor33c	P33a	P33b	P33c	P33d	P33e	Rama4d	Oci	Llave_viv	Llave_hog	Fex_c_2011
60	02	01	68	308.51557037	54	55	4													250000	250000	0	0	0	0	1	1	5	2		5519	1	200601106963	20060110696301	302.300068966211
60	05	01	68	308.51557037	45	52	1	2			100000	2		2		2		2			0	0	0	0	0	1	1	5	2		5237	1	200601106963	20060110696301	302.300068966211
60	06	01	68	308.51557037	45	63	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6340	1	200601106963	20060110696301	302.300068966211
60	01	02	68	308.51557037	56	55	1	1	1		408000	1	90000	2		2		2			180000	0	0	0	0	1	1	1	1	1	5511	1	200601106963	20060110696302	302.300068966211
60	02	02	68	308.51557037	59	55	1	1	1		408000	1	90000	2		2		2			0	0	0	0	0	1	1	1	1	1	5511	1	200601106963	20060110696302	302.300068966211
60	01	01	68	402.29807602	07	85	1	1	1		800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8514	1	200601106965	20060110696501	404.114317352483
60	02	01	68	402.29807602	07	85	1	1	1		800000	2		2		2		2			0	0	0	0	0	1	1	4	1	3	8512	1	200601106965	20060110696501	404.114317352483
60	03	01	68	372.96904208	07	75	1	1	2	06	200000	2		2		2		2			0	0	0	0	0	1	1	4	2		7530	1	200601106966	20060110696601	372.660185427396
60	04	01	68	231.05640096	44	50	4													500000	150000	0	0	0	0	2			2		5012	1	200601106967	20060110696701	230.584092922653
60	06	01	68	231.05640096	54	95	3	2			150000	1	150000	1	80000	2		2			0	0	0	0	0	1	2		2		9500	1	200601106967	20060110696701	230.584092922653
60	01	01	68	337.01977898	44	50	4													0	0	0	0	0	0	1	1	5	2		5012	1	200601106968	20060110696801	337.595778398552
60	01	01	68	304.20167304	03	74	4													2000000	0	2300000	0	0	0	1	1	3	3		7421	1	200601106970	20060110697001	306.459854143403
60	04	01	68	304.20167304	45	52	1	2			300000	2		2		2		2			0	0	0	0	0	1	1	4	2		5244	1	200601106970	20060110697001	306.459854143403
60	01	01	68	311.50718551	13	80	2	1	1		1600000	2		2		2		2			330000	2200000	0	0	0	1	1	3	3		8043	1	200601106971	20060110697101	315.02284012906
60	02	01	68	311.50718551	34	74	4													1500000	0	0	0	0	0	2			2		7491	1	200601106971	20060110697101	315.02284012906
60	03	01	68	311.50718551	21	74	4													1500000	0	0	0	0	0	2			2		7491	1	200601106971	20060110697101	315.02284012906
60	01	01	68	349.69673828	13	80	2	1	1		1900000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8043	1	200601106972	20060110697201	351.194501686352
60	01	01	68	458.10143392	13	80	1	1	2	10	880000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8043	1	200601106974	20060110697401	458.08280864341
60	01	01	68	402.29807602	99	45	1	2			440000	2		2		2		2			0	0	0	0	0	1	2		2		4522	1	200601106975	20060110697501	404.114317352483
60	02	01	68	402.29807602	56	93	4													120000	0	0	0	0	0	1	2		2		9301	1	200601106975	20060110697501	404.114317352483
60	01	01	68	348.240722	87	45	4													120000	0	0	1000000	0	0	1	1	5	2		4549	1	200601106976	20060110697601	350.200512909223
60	01	01	68	309.00850528	99	51	4													100000	0	0	1800000	0	0	1	2		2		5155	1	200601106977	20060110697701	311.806571392852
60	01	02	68	309.00850528	95	45	5													600000	0	0	0	0	0	1	2		2		4521	1	200601106977	20060110697702	311.806571392852
60	02	02	68	309.00850528	99	51	4													120000	0	0	0	0	0	1	2		2		5155	1	200601106977	20060110697702	311.806571392852
60	01	03	68	309.00850528	95	45	4													700000	0	0	0	0	0	1	2		2		4521	1	200601106977	20060110697703	311.806571392852
60	03	03	68	309.00850528	99	51	4													100000	0	0	0	0	0	1	2		2		5155	1	200601106977	20060110697703	311.806571392852
60	04	03	68	309.00850528	99	45	6														0	0	0	0	0	1	2		2		4521	1	200601106977	20060110697703	311.806571392852
60	01	01	68	377.59841723	95	45	5													400000	0	0	0	0	0	1	2		2		4521	1	200601106978	20060110697801	378.178747331816
60	03	01	68	389.48286069	95	45	1	2			408000	2		2		2		2			0	0	0	0	0	1	2		2		4521	1	200601106979	20060110697901	395.186530206939
60	04	01	68	389.48286069	95	45	4													400000	0	0	0	0	0	1	2		3		4521	1	200601106979	20060110697901	395.186530206939
60	01	02	68	389.48286069	99	26	1	1	2	12	400000	2		2		2		2			0	0	0	0	0	1	1	1	2		2693	1	200601106979	20060110697902	395.186530206939
60	01	01	68	407.07624698	98	75	2	1	1		800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7512	1	200601106980	20060110698001	412.936932104425
60	02	01	68	407.07624698	53	55	4													120000	0	0	0	0	0	1	1	5	2		5529	1	200601106980	20060110698001	412.936932104425
60	03	01	68	407.07624698	37	52	1	1	2	12	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5231	1	200601106980	20060110698001	412.936932104425
60	04	01	68	407.07624698	84	50	1	2			420000	2		2		2		2			0	0	0	0	0	1	1	1	1	2	5020	1	200601106980	20060110698001	412.936932104425
60	02	01	68	369.91695236	80	52	4													300000	0	0	0	0	0	1	2		2		5271	1	200601106981	20060110698101	367.994425498002
60	01	02	68	369.91695236	58	70	1	1	2	03	420000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7020	1	200601106981	20060110698102	367.994425498002
60	01	03	68	369.91695236	58	74	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7492	1	200601106981	20060110698103	367.994425498002
60	01	01	68	486.74155743	84	50	1	2			408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5020	1	200601106982	20060110698201	484.508817410812
60	01	01	68	264.56434644	99	45	1	2			408000	2		2		2		2			150000	0	0	0	0	1	1	5	2		4521	1	200601106983	20060110698301	265.771878470338
60	03	01	68	264.56434644	33	52	1	1	2	12	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5211	1	200601106983	20060110698301	265.771878470338
60	04	01	68	264.56434644	33	52	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5211	1	200601106983	20060110698301	265.771878470338
60	02	01	68	354.37834557	79	36	1	2			30000	2		2		2		2			0	0	0	0	0	1	1	5	2		3699	1	200601106984	20060110698401	352.17837769596
60	03	01	68	354.37834557	99	45	7													400000	0	0	0	0	0	2			2		4521	1	200601106984	20060110698401	352.17837769596
60	01	01	68	335.04357072	55	74	4													200000	0	0	0	0	0	2			2		7493	1	200601106985	20060110698501	330.77555133638
60	02	01	68	335.04357072	54	85	4													100000	0	0	0	0	0	2			2		8532	1	200601106985	20060110698501	330.77555133638
60	01	02	68	335.04357072	54	95	3	2			250000	1	210000	2		2		2			0	0	0	0	0	1	2		2		9500	1	200601106985	20060110698502	330.77555133638
60	01	01	68	383.70737951	84	33	4													250000	100000	0	0	0	0	1	2		2		3311	1	200601106986	20060110698601	383.632509621047
60	02	01	68	328.09777423	39	63	1	9			98	2		2		2		2			0	0	0	0	0	1	1	5	2		6340	1	200601106987	20060110698701	325.314593424482
60	01	01	68	442.70799582	85	15	1	1	1		820000	2		2		2		2			80000	0	0	0	0	1	1	1	1	1	1522	1	200601106988	20060110698801	445.495401413105
60	01	02	68	442.70799582	84	15	1	1	2	06	300000	2		2		2		2			0	0	0	0	0	1	2		2		1522	1	200601106988	20060110698802	445.495401413105
60	01	01	68	376.20664196	98	60	4													60000	0	0	0	0	0	1	2		2		6031	1	200601106989	20060110698901	376.498845789795
60	02	01	68	376.20664196	56	93	4													20000	0	0	0	0	0	1	2		2		9301	1	200601106989	20060110698901	376.498845789795
60	03	01	68	376.20664196	32	51	1	1	1		422500	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5127	1	200601106989	20060110698901	376.498845789795
60	01	01	68	310.15015932	45	51	1	2			500000	2		2		1	200000	2			0	0	0	0	0	1	2		2		5125	1	200601106990	20060110699001	309.18940622135
60	02	01	68	310.15015932	45	51	1	2			500000	2		2		1	200000	2			0	0	0	0	0	1	2		2		5125	1	200601106990	20060110699001	309.18940622135
60	03	01	68	310.15015932	92	22	1	1	1		422800	2		2		2		2			0	0	0	0	0	1	1	2	1	2	2233	1	200601106990	20060110699001	309.18940622135
60	01	01	68	363.6609954	13	80	1	1	1		400000	2		2		2		2			0	0	0	0	0	1	2		2		8060	1	200601106991	20060110699101	366.585328878641
60	01	01	68	302.91437521	45	52	4													400000	0	0	0	0	0	1	1	5	2		5211	1	200601106992	20060110699201	304.667750238915
60	02	01	68	302.91437521	45	52	1	9			422800	2		2		2		2			0	0	0	0	0	1	1	1	2		5231	1	200601106992	20060110699201	304.667750238915
60	03	01	68	302.91437521	54	95	3	2			130000	1	150000	1	70000	2		2			0	0	0	0	0	1	2		2		9500	1	200601106992	20060110699201	304.667750238915
60	01	01	68	399.12765291	98	26	1	1	2	12	500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	2694	1	200601106993	20060110699301	400.017325590465
60	03	01	68	399.12765291	81	36	1	2			480000	2		2		2		2			0	0	0	0	0	1	1	5	2		3611	1	200601106993	20060110699301	400.017325590465
60	02	01	68	298.79557559	45	52	4													100000	0	0	0	0	0	1	2		2		5269	1	200601106994	20060110699401	297.657870238509
60	01	02	68	298.79557559	98	60	4													200000	0	0	0	0	0	1	2		2		6031	1	200601106994	20060110699402	297.657870238509
60	01	03	68	298.79557559	98	60	4													200000	0	0	0	0	0	1	2		2		6031	1	200601106994	20060110699403	297.657870238509
60	01	01	68	249.69385541	98	60	1	2			150000	2		2		2		2			0	0	0	0	0	1	2		2		6022	1	200601106995	20060110699501	250.761141418321
60	03	01	68	249.69385541	45	50	1	2			120000	2		2		2		2			0	0	0	0	0	2			2		5051	1	200601106995	20060110699501	250.761141418321
60	06	01	68	249.69385541	57	93	4													10000	0	0	0	0	0	1	2		2		9302	1	200601106995	20060110699501	250.761141418321
60	01	01	68	443.23094289	83	29	1	1	2	12	700000	1	40000	2		2		2			0	0	0	0	0	1	1	1	1	1	2925	1	200601106996	20060110699601	443.072071591393
60	02	01	68	443.23094289	54	85	4													70000	0	0	150000	0	0	1	1	5	2		8532	1	200601106996	20060110699601	443.072071591393
60	05	01	68	443.23094289	21	19	1	1	2	12	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1926	1	200601106996	20060110699601	443.072071591393
60	02	01	68	333.37023098	43	51	1	1	2	12	420000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5135	1	200601106997	20060110699701	335.189775857206
60	01	01	68	285.73755236	45	51	4													800000	0	0	0	0	0	1	1	4	2		5125	1	200601106998	20060110699801	281.886952905949
60	03	01	68	285.73755236	45	51	1	1	1		408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5131	1	200601106998	20060110699801	281.886952905949
60	04	01	68	285.73755236	45	52	1	1	2	12	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5234	1	200601106998	20060110699801	281.886952905949
60	01	01	68	411.48416219	54	95	3	2			240000	1	120000	2		2		2			0	0	0	0	0	2			2		9500	1	200601106999	20060110699901	410.682529792829
60	01	01	68	405.50009617	98	60	5													900000	0	0	0	0	0	1	1	5	2		6022	1	200601107000	20060110700001	405.16299297728
60	02	01	68	405.50009617	33	74	1	1	2	12	500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7412	1	200601107000	20060110700001	405.16299297728
60	01	01	68	375.85241335	45	52	4													200000	0	0	1200000	0	0	2			2		5234	1	200601107001	20060110700101	378.124060484148
60	03	01	68	375.85241335	53	55	1	2			270000	1	90000	2		2		2			0	0	0	0	0	1	1	5	2		5521	1	200601107001	20060110700101	378.124060484148
60	04	01	68	375.85241335	99	63	4													320000	0	0	0	0	0	2			2		6310	1	200601107001	20060110700101	378.124060484148
60	01	01	68	348.240722	53	55	4													500000	0	0	2400000	0	0	1	1	5	2		5521	1	200601107002	20060110700201	350.200512909223
60	02	01	68	402.29807602	55	95	3	2			240000	1	60000	2		2		2			0	0	0	0	0	1	1	5	2		9500	1	200601107003	20060110700301	404.114317352483
60	01	01	68	482.80109271	99	90	1	1	2	12	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	9000	1	200601107004	20060110700401	484.018378664077
60	02	01	68	482.80109271	45	52	4													0	0	0	0	0	0	1	1	5	2		5261	1	200601107004	20060110700401	484.018378664077
60	01	01	68	312.03013258	98	60	1	1	1		900000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6042	1	200601107005	20060110700501	312.599510307348
60	01	01	68	430.19975497	98	60	1	2			800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6021	1	200601107006	20060110700601	431.098562997946
60	02	01	68	430.19975497	53	55	1	2			80000	2		2		2		2			0	0	0	0	0	1	1	5	2		5521	1	200601107006	20060110700601	431.098562997946
60	01	01	68	494.37626436	98	60	4													700000	0	0	0	0	0	1	1	5	2		6031	1	200601107007	20060110700701	494.997898480394
60	02	01	68	494.37626436	39	01	1	1	2	12	630000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	0123	1	200601107007	20060110700701	494.997898480394
60	01	01	68	262.17526096	12	75	4													1336000	0	0	0	0	0	1	1	4	1	3	7512	1	200601107008	20060110700801	261.360571094367
60	03	01	68	262.17526096	08	72	4													408000	0	0	0	0	0	1	1	4	2		7220	1	200601107008	20060110700801	261.360571094367
60	01	01	68	333.37023098	98	75	4													800000	0	0	0	0	0	1	1	4	1	3	7512	1	200601107009	20060110700901	335.189775857206
60	02	01	68	333.37023098	79	18	4													1000000	0	0	0	0	0	1	1	4	2		1810	1	200601107009	20060110700901	335.189775857206
60	01	01	68	456.35543004	89	50	4													600000	0	0	0	0	0	1	2		2		5020	1	200601107010	20060110701001	458.028121795742
60	01	01	68	306.9245683	33	65	1	1	1		1350000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6512	1	200601107011	20060110701101	309.199518988872
60	02	01	68	306.9245683	33	25	1	1	1		806000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	2521	1	200601107011	20060110701101	309.199518988872
60	01	01	68	402.29807602	45	52	4													1200000	360000	0	0	0	0	1	1	5	2		5269	1	200601107012	20060110701201	404.114317352483
60	02	01	68	402.29807602	45	52	4													200000	0	0	0	0	0	1	1	4	2		5261	1	200601107012	20060110701201	404.114317352483
60	03	01	68	319.07216407	75	52	4													850000	0	0	0	0	0	2			2		5271	1	200601107013	20060110701301	321.47059119542
60	01	01	68	430.19975497	21	45	5													600000	0	0	0	0	0	2			1	3	4521	1	200601107014	20060110701401	431.098562997946
60	03	01	68	430.19975497	43	36	1	1	2	03	420000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	3699	1	200601107014	20060110701401	431.098562997946
60	01	01	68	384.093946	59	92	4													100000	0	0	0	0	0	2			1	2	9242	1	200601107016	20060110701601	387.933933164179
60	03	01	68	384.093946	98	60	1	1	2	03	420000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6021	1	200601107016	20060110701601	387.933933164179
60	01	01	68	469.30921469	98	60	1	1	1		920000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6021	1	200601107017	20060110701701	470.28973336009
60	02	01	68	469.30921469	80	19	1	2			1000000	2		2		2		2			0	0	0	0	820000	1	1	5	2		1921	1	200601107017	20060110701701	470.28973336009
60	03	01	68	469.30921469	99	63	4													8000	0	0	0	0	0	2			2		6310	1	200601107017	20060110701701	470.28973336009
60	01	01	68	348.92184415	45	52	4													500000	0	0	0	0	0	2			2		5221	1	200601107018	20060110701801	351.451601512066
60	03	01	68	348.92184415	45	52	4													500000	0	0	0	0	0	2			2		5221	1	200601107018	20060110701801	351.451601512066
60	01	01	68	402.68099774	80	19	1	1	2	12	350000	2		2		2		2			0	0	0	0	1000000	1	2		2		1921	1	200601107019	20060110701901	400.642031258222
60	01	01	68	374.30983309	95	45	5													500000	0	0	0	0	0	1	1	4	2		4521	1	200601107020	20060110702001	374.868730562008
60	02	01	68	374.30983309	56	95	3	2			40000	1	20000	2		2		2			0	0	0	0	0	1	1	5	2		9500	1	200601107020	20060110702001	374.868730562008
60	03	01	68	374.30983309	54	95	3	2			150000	1	150000	2		2		2			0	0	0	0	0	1	1	5	2		9500	1	200601107020	20060110702001	374.868730562008
60	04	01	68	374.30983309	45	55	4													170000	0	0	0	0	0	1	1	5	2		5529	1	200601107020	20060110702001	374.868730562008
60	06	01	68	374.30983309	95	45	1	2			420000	2		2		2		2			0	0	0	0	0	1	1	4	2		4521	1	200601107020	20060110702001	374.868730562008
60	01	01	68	523.23389377	55	74	4													200000	0	0	0	0	0	1	2		2		7493	1	200601107021	20060110702101	523.551040185325
60	06	01	68	523.23389377	53	92	1	2			280000	9		2		2		2			0	0	0	0	0	2			2		9241	1	200601107021	20060110702101	523.551040185325
60	01	01	68	451.49846461	87	50	1	2			700000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5020	1	200601107023	20060110702301	452.830017905816
60	02	01	68	451.49846461	53	55	4													40000	0	0	0	0	0	1	1	4	2		5529	1	200601107023	20060110702301	452.830017905816
60	01	01	68	405.28727498	77	15	1	1	1		800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1541	1	200601107024	20060110702401	405.454370587742
60	02	01	68	405.28727498	79	18	1	2			1400000	2		2		2		2			0	0	0	0	0	1	1	5	2		1810	1	200601107024	20060110702401	405.454370587742
60	01	01	68	379.89928604	44	75	1	1	1		420000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7530	1	200601107025	20060110702501	382.0372415378
60	01	01	68	358.94303741	45	15	1	2			400000	2		2		2		2			0	0	0	0	0	2			2		1551	1	200601107026	20060110702601	358.616930145364
60	02	02	68	351.66452341	54	95	3	2			250000	2		2		2		2			0	0	0	0	0	1	2		2		9500	1	200601107028	20060110702802	352.859904615139
60	06	02	68	351.66452341	54	95	3	2			240000	1	180000	2		2		2			0	0	0	0	0	2			2		9500	1	200601107028	20060110702802	352.859904615139
60	07	02	68	351.66452341	54	95	3	2			310000	1	90000	2		2		2			0	0	0	0	0	1	1	1	2		9500	1	200601107028	20060110702802	352.859904615139
60	01	01	68	468.89233217	45	52	4													500000	300000	0	0	0	0	1	2		2		5211	1	200601107029	20060110702901	468.949062708408
60	02	01	68	468.89233217	95	45	5													750000	0	0	0	0	0	2			2		4522	1	200601107029	20060110702901	468.949062708408
60	01	02	68	468.89233217	99	45	1	1	2	03	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4521	1	200601107029	20060110702902	468.949062708408
60	01	03	68	468.89233217	45	52	1	1	2	12	490000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5219	1	200601107029	20060110702903	468.949062708408
60	01	04	68	468.89233217	43	15	1	1	2	12	408000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	1594	1	200601107029	20060110702904	468.949062708408
60	01	01	68	296.63669448	58	80	1	1	2	12	740000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8050	1	200601107030	20060110703001	300.012103077043
60	05	01	68	296.63669448	91	01	1	1	1		600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	0123	1	200601107030	20060110703001	300.012103077043
60	01	01	68	364.92145793	95	45	4													600000	0	0	0	0	0	1	2		2		4521	1	200601107031	20060110703101	364.580024044016
60	04	01	68	364.92145793	95	45	6														0	0	0	0	0	1	2		2		4521	1	200601107031	20060110703101	364.580024044016
60	03	01	68	288.28711385	09	74	4													500000	0	0	0	0	0	1	1	4	1	3	7414	1	200601107032	20060110703201	289.022470493204
60	01	01	68	430.19975497	98	60	1	1	1		550000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6021	1	200601107034	20060110703401	431.098562997946
60	01	01	68	340.72797559	58	85	1	1	1		400000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8511	1	200601107035	20060110703501	339.21807594805
60	02	01	68	340.72797559	53	85	1	1	1		350000	1	80000	2		2		2			0	0	0	0	0	1	1	1	1	1	8511	1	200601107035	20060110703501	339.21807594805
60	01	01	68	413.87324767	58	75	2	1	1		1000000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7524	1	200601107036	20060110703601	415.0938371688
60	01	01	68	347.3076528	79	18	4													200000	0	0	0	0	0	1	2		2		1810	1	200601107037	20060110703701	346.783194310381
60	02	01	68	347.3076528	45	52	1	2			400000	2		2		2		2			0	0	0	0	0	1	2		2		5244	1	200601107037	20060110703701	346.783194310381
60	01	01	68	361.27190992	39	80	2	1	1		500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	8050	1	200601107038	20060110703801	362.17402150267
60	02	01	68	361.27190992	80	19	1	2			500000	2		2		2		2			0	0	0	0	0	1	1	5	2		1921	1	200601107038	20060110703801	362.17402150267
60	01	01	68	318.57787828	45	52	4													200000	0	0	0	0	0	1	2		2		5221	1	200601107039	20060110703901	320.418023514638
60	02	01	68	318.57787828	45	52	4													100000	0	0	0	0	0	1	1	5	2		5223	1	200601107039	20060110703901	320.418023514638
60	03	01	68	318.57787828	33	29	1	1	1		500000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	2925	1	200601107039	20060110703901	320.418023514638
60	05	01	68	318.57787828	33	65	1	1	1		600000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6512	1	200601107039	20060110703901	320.418023514638
60	01	01	68	334.13820885	62	01	1	2			400000	2		2		2		2			0	0	0	0	0	1	1	5	2		0140	1	200601107041	20060110704101	339.480621859191
60	03	01	68	334.13820885	87	50	1	1	1		800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	5011	1	200601107041	20060110704101	339.480621859191
60	01	01	68	361.62613854	95	45	1	1	1		700000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	4521	1	200601107042	20060110704201	360.548806808316
60	01	01	68	311.70273926	98	60	1	1	1		800000	2		2		2		2			0	0	0	0	0	1	1	1	1	2	6021	1	200601107044	20060110704401	318.022133740814
60	03	01	68	311.70273926	98	60	1	2			800000	2		2		2		2			0	0	0	0	0	2			2		6032	1	200601107044	20060110704401	318.022133740814
60	05	01	68	311.70273926	98	60	1	1	2	12	800000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	6021	1	200601107044	20060110704401	318.022133740814
60	01	01	68	349.69673828	58	75	2	1	1		900000	2		2		2		2			0	0	0	0	0	1	1	1	1	1	7524	1	200601107045	20060110704501	351.194501686352
60	01	01	68	471.94920473	95	45	5													400000	0	0	1200000	0	0	1	1	4	2		4521	1	200601107046	20060110704601	469.737065068245
60	01	02	68	471.94920473	98	60	1	2			1500000	2		2		2		2			0	0	0	0	0	2			2		6042	1	200601107046	20060110704602	469.737065068245
